證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,外資買賣超合計,資料日期
071716,永豐金國票61購01,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
072150,辛耘富邦5C購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,194000,162000,32000,32000,0,20260909
063797,立隆電統一74購01,0,0,0,0,0,0,0,0,0,32000,0,0,0,33000,1000,32000,32000,0,20260909
064684,力積電永豐5C購04,0,0,0,0,0,0,0,0,0,32000,0,0,0,96000,64000,32000,32000,0,20260909
080840,正文永豐63購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,54000,22000,32000,32000,0,20260909
071166,華邦電凱基5C購08,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
080797,光聖國票63購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,37000,5000,32000,32000,0,20260909
064366,達邁國票5B購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
072508,富鼎台新63購02  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
070253,華碩凱基5C購03  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
068332,天虹台新5B購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,69000,37000,32000,32000,0,20260909
068816,AES統一67購01   ,0,0,0,0,0,0,0,0,0,32000,0,0,0,35000,3000,32000,32000,0,20260909
083930,正崴台新64購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
083991,台灣50元大64購06,0,0,0,0,0,0,0,0,0,32000,0,0,0,108000,76000,32000,32000,0,20260909
068063,玉晶光統一63購01,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
062273,國精化群益5C購01,0,0,0,0,0,0,0,0,0,32000,0,0,0,42000,10000,32000,32000,0,20260909
076458,旺宏統一65購03  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
076347,旺宏台新63購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,64000,32000,32000,32000,0,20260909
061430,台塑化統一63購04,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
060386,臺股指元大59購30,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
082555,中磊群益62購02  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
059039,世芯永豐5B購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,40000,8000,32000,32000,0,20260909
066441,華邦電凱基5B購02,0,0,0,0,0,0,0,0,0,32000,0,0,0,32000,0,32000,32000,0,20260909
066443,矽統凱基5B購01  ,0,0,0,0,0,0,0,0,0,32000,0,0,0,52000,20000,32000,32000,0,20260909
066179,聯發科元大5B購14,0,0,0,0,0,0,0,0,0,32000,0,0,0,85000,53000,32000,32000,0,20260909
6526,達發            ,134458,105100,29358,0,0,0,0,3000,-3000,4839,300,1100,-800,8469,2830,5639,31197,29358,20260909
6689,伊雲谷          ,45000,13000,32000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,31000,32000,20260909
074130,健和興群益61購01,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
054360,廣宇元大5A購01  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
074397,富世達台新61購01,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
074330,友達凱基61購10  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
077201,大成鋼凱基61購02,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
058731,鴻海國票5A購01  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
064872,新代元大5A購04  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
075444,群臺2X群益61購03,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
072472,第一金國票61購01,0,0,0,0,0,0,0,0,0,31000,0,0,0,46000,15000,31000,31000,0,20260909
064431,日月光統一74購02,0,0,0,0,0,0,0,0,0,31000,0,0,0,113000,82000,31000,31000,0,20260909
064483,台表科元大5A購02,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
081166,中信金群益62購01,0,0,0,0,0,0,0,0,0,31000,0,0,0,51000,20000,31000,31000,0,20260909
070889,中環國票5C購01  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,37000,6000,31000,31000,0,20260909
060039,華立凱基59購01  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
065997,和碩台新5B購02  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,33000,2000,31000,31000,0,20260909
078215,龍德船元大62購01,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
060354,景碩元大59購12  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
082737,士電凱基67購01  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
076550,台積電國票61購09,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
067918,聯電台新5B購02  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,41000,10000,31000,31000,0,20260909
084363,定穎控凱基63購02,0,0,0,0,0,0,0,0,0,31000,0,0,0,67000,36000,31000,31000,0,20260909
084301,南亞群益66購02  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,42000,11000,31000,31000,0,20260909
069836,南亞科凱基5C購02,0,0,0,0,0,0,0,0,0,31000,0,0,0,124000,93000,31000,31000,0,20260909
080063,南亞台新65購01  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,31000,0,31000,31000,0,20260909
080556,松川元大64購03  ,0,0,0,0,0,0,0,0,0,31000,0,0,0,116000,85000,31000,31000,0,20260909
2425,承啟            ,145039,111134,33905,0,0,0,0,3000,-3000,0,0,0,0,0,0,0,30905,33905,20260909
3017,奇鋐            ,1199677,1144397,55280,0,0,0,9000,3294,5706,-30124,20000,37710,-17710,40761,53175,-12414,30862,55280,20260909
00643,群益深証中小    ,35000,7000,28000,0,0,0,0,0,0,2541,0,0,0,1432811,1430270,2541,30541,28000,20260909
5243,乙盛-KY         ,229116,194000,35116,0,0,0,0,0,0,-4848,0,3000,-3000,3304,5152,-1848,30268,35116,20260909
077249,研華元大61購05  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
077235,采鈺凱基61購06  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
081696,群臺2X凱基63購02,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
073536,聯詠元大5C購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,55000,25000,30000,30000,0,20260909
073481,台郡台新5C購05  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
081486,矽統群益62購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
076946,鈺邦國泰63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
073715,松川國泰62購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
076993,正崴台新61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
081882,聚陽國票66購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
054213,光寶科富邦61購03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
074170,豐達科台新61購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
04232T,T50正2元大63售04,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
04238T,日月光元大62售07,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
077920,華邦電元大64購05,0,0,0,0,0,0,0,0,0,30000,0,0,0,64000,34000,30000,30000,0,20260909
077909,元債2X元大63購03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
077766,緯創凱基61購10  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
065647,緯穎國泰5C購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
075649,大立光統一67購03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
077693,麗正元大61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
075324,日月光永豐65購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,40000,10000,30000,30000,0,20260909
075248,松翰統一6C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
065167,世芯永豐5C購06  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
064966,帆宣元大5A購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
065006,友達富邦5C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
064975,富世達元大5C購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
077389,志聖永豐64購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
075116,采鈺永豐61購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
056934,宏碁元大5B購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,40000,10000,30000,30000,0,20260909
056674,日月光凱基59購03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
058495,啟碁國票62購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
055828,健鼎統一62購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
055689,達明統一72購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
046153,旭隼元大59購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
082285,力積電凱基64購03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
074893,啟碁中信64購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
082364,裕民元大62購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
075038,中環國票61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
082451,萬海凱基63購04  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,35000,5000,30000,30000,0,20260909
081195,技嘉凱基63購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
081264,力積電元大65購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
072468,慧洋國票5C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
072299,明基材國票61購02,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
072648,聯電凱基5C購13  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
072617,南亞科台新5C購15,0,0,0,0,0,0,0,0,0,30000,0,0,0,37000,7000,30000,30000,0,20260909
072551,聯電群益5C購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,85000,55000,30000,30000,0,20260909
072556,南亞科群益5C購06,0,0,0,0,0,0,0,0,0,30000,0,0,0,50000,20000,30000,30000,0,20260909
076634,華新國泰62購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,48000,18000,30000,30000,0,20260909
073216,陽明凱基5C購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
04045T,台玻國票64售02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
03980T,志聖國票61售03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
052028,友達元大59購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
060057,臺股指凱基5A購40,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
064015,德律統一63購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,40000,10000,30000,30000,0,20260909
063964,兆聯凱基5C購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,80000,50000,30000,30000,0,20260909
071415,矽統統一66購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,60000,30000,30000,30000,0,20260909
070606,T50反1凱基61購05,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
070559,英業達國泰61購02,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
070575,玉山金群益5C購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
070678,勤誠國票5C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
070688,國喬台新5C購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
070674,台郡國票61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,50000,20000,30000,30000,0,20260909
070937,鴻海國泰61購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
071163,聯電凱基5C購09  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
071129,松川永豐66購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
063819,眾達統一74購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,50000,20000,30000,30000,0,20260909
063632,世芯元大5B購06  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,86000,56000,30000,30000,0,20260909
063555,國精化凱基61購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
08902U,香港2X國票5A售02,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
084506,鉅祥統一69購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
084609,致茂台新63購04  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,94000,64000,30000,30000,0,20260909
084616,敦泰台新63購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
062876,中砂國泰5B購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
084876,日電貿元大63購05,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
084979,鴻準國票64購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
084980,鴻準國票65購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
085019,鴻準台新69購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
085030,德律台新63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
080544,定穎控元大64購02,0,0,0,0,0,0,0,0,0,30000,0,0,0,467000,437000,30000,30000,0,20260909
080211,鴻準國泰63購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
071295,矽統凱基5C購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,50000,20000,30000,30000,0,20260909
069936,精英台新5C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
083969,日電貿永豐64購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
069323,建準凱基5B購04  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,130000,100000,30000,30000,0,20260909
069160,金像電凱基5B購08,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
069230,台玻台新5B購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
069256,正文台新5B購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
079713,保瑞凱基67購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
079689,華通凱基6A購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
079880,南亞永豐68購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,50000,20000,30000,30000,0,20260909
079950,台積電群益63購08,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
068918,融程電國泰5C購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,90000,60000,30000,30000,0,20260909
069000,正文台新5B購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
069001,正文台新5B購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
079751,文曄元大64購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
068340,仁寶群益5B購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
068386,聯發科統一62購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
068370,光寶科永豐65購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
068483,道瓊反國票5B購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
060725,創見富邦5B購05  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
067968,中砂統一69購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
067520,京元電元大5B購05,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
067604,台虹國票5C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,31000,1000,30000,30000,0,20260909
067779,鈺邦台新5B購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
062220,迅得凱基61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
062146,啟碁群益63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
079053,晶碩元大63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
076524,友達凱基64購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,45000,15000,30000,30000,0,20260909
076200,緯穎中信61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
061426,定穎控統一63購02,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
061317,國喬元大59購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
060654,貿聯元大59購20  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
059936,新興群益61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
059942,惠特群益61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
060564,雙鍵元富59購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
061787,元石油國泰5B購01,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
078815,台灣50中信66購05,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
078869,友達國泰63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
067030,研華元大5B購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,31000,1000,30000,30000,0,20260909
082698,京元電台新62購03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
078626,萬海元大64購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
03413T,南亞科富邦61售04,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
059017,台積電永豐5C購09,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
082854,力積電群益63購04,0,0,0,0,0,0,0,0,0,30000,0,0,0,94000,64000,30000,30000,0,20260909
082794,鉅祥永豐63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
082787,智邦中信68購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
075948,京元電凱基64購04,0,0,0,0,0,0,0,0,0,30000,0,0,0,100000,70000,30000,30000,0,20260909
051258,創意統一5C購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
066330,群創凱基61購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
043896,奇鋐統一5B購03  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
04377T,金像電國票64售03,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
043965,至上元大5A購02  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
065999,瑞儀台新5B購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
078091,漢唐國泰63購01  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
066102,聯發科凱基5C購11,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,30000,30000,0,20260909
03239T,臺股指台新5B售06,0,0,0,0,0,0,0,0,0,30000,0,0,0,230000,200000,30000,30000,0,20260909
020029,元大ESG高股息N  ,0,0,0,0,0,0,0,0,0,30000,0,0,0,31000,1000,30000,30000,0,20260909
03057T,台積電凱基67售15,0,0,0,0,0,0,0,0,0,30000,0,0,0,33000,3000,30000,30000,0,20260909
8070,長華*           ,521216,462510,58706,0,0,0,1000,6740,-5740,-23000,3000,26000,-23000,0,0,0,29966,58706,20260909
1615,大山            ,38124,8000,30124,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,29124,30124,20260909
5203,訊連            ,50024,21000,29024,0,0,0,0,0,0,0,2000,2000,0,0,0,0,29024,29024,20260909
073622,華新永豐61購02  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,54000,25000,29000,29000,0,20260909
074144,惠特群益61購02  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
081967,辛耘群益62購04  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,204000,175000,29000,29000,0,20260909
044615,緯穎統一5B購02  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
058328,AES富邦5B購01   ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
075140,台新金凱基61購01,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
064934,智原凱基5B購03  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
065426,台積電元大5A購20,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
077855,美時群益61購01  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
077869,國精化群益61購02,0,0,0,0,0,0,0,0,0,29000,0,0,0,82000,53000,29000,29000,0,20260909
1526,日馳            ,44000,15000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,29000,20260909
063383,台達電國泰64購01,0,0,0,0,0,0,0,0,0,29000,0,0,0,42000,13000,29000,29000,0,20260909
071421,友達統一64購03  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
03998T,瑞昱元大61售08  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
2706,第一店          ,32000,3000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,29000,20260909
066043,聯發科兆豐65購01,0,0,0,0,0,0,0,0,0,29000,0,0,0,34000,5000,29000,29000,0,20260909
078393,亞翔富邦62購04  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,36000,7000,29000,29000,0,20260909
078444,訊芯統一66購02  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,60000,31000,29000,29000,0,20260909
066354,群創群益5B購03  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,34000,5000,29000,29000,0,20260909
059482,元石油國票5B購01,0,0,0,0,0,0,0,0,0,29000,0,0,0,30000,1000,29000,29000,0,20260909
057011,天虹統一72購02  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,39000,10000,29000,29000,0,20260909
078795,王品國票65購01  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
061015,元黃金元大5C購04,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
076377,旺宏群益61購03  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
061981,京元電元富59購08,0,0,0,0,0,0,0,0,0,29000,0,0,0,29000,0,29000,29000,0,20260909
083345,大立光中信63購01,0,0,0,0,0,0,0,0,0,29000,0,0,0,232000,203000,29000,29000,0,20260909
080006,光聖凱基63購01  ,0,0,0,0,0,0,0,0,0,29000,0,0,0,31000,2000,29000,29000,0,20260909
2387,精元            ,132050,105000,27050,0,0,0,8036,0,8036,-6136,1000,7136,-6136,0,0,0,28950,27050,20260909
3022,威強電          ,515004,479000,36004,0,0,0,0,0,0,-7653,0,2830,-2830,9395,14218,-4823,28351,36004,20260909
7818,溢泰實業        ,33080,5000,28080,0,0,0,0,0,0,0,0,0,0,0,0,0,28080,28080,20260909
3518,柏騰            ,76001,48000,28001,0,0,0,0,0,0,0,0,0,0,0,0,0,28001,28001,20260909
049894,元黃金凱基5C購01,9000,0,9000,0,0,0,0,0,0,19000,0,0,0,19000,0,19000,28000,9000,20260909
080861,奇鋐統一6C購02  ,0,0,0,0,0,0,0,0,0,28000,0,0,0,30000,2000,28000,28000,0,20260909
071686,華新永豐61購01  ,0,0,0,0,0,0,0,0,0,28000,0,0,0,28000,0,28000,28000,0,20260909
070772,緯創元大5C購10  ,0,0,0,0,0,0,0,0,0,28000,0,0,0,199000,171000,28000,28000,0,20260909
04325T,臺股指元大63售40,0,0,0,0,0,0,0,0,0,28000,0,0,0,68000,40000,28000,28000,0,20260909
052804,力成統一61購01  ,0,0,0,0,0,0,0,0,0,28000,0,0,0,30000,2000,28000,28000,0,20260909
