證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
2314,台揚,0,0,0,0,0,0,0.0
2316,楠梓電,3942,3888,54,33,39,-6,0.84
2317,鴻海,55088,53473,1615,444,469,-25,0.81
2321,東訊,0,0,0,0,0,0,0.0
2323,中環,31479,31411,68,8,8,0,0.03
2324,仁寶,55606,55432,174,1118,1100,18,2.01
2327,國巨*,44788,43768,1020,349,309,40,0.78
2328,廣宇,15709,15721,-12,86,84,2,0.55
2329,華泰,13501,13495,6,389,279,110,2.88
2330,台積電,28763,29148,-385,15,11,4,0.05
2331,精英,10080,10048,32,44,44,0,0.44
2332,友訊,27472,27554,-82,309,369,-60,1.12
2337,旺宏,86053,86965,-912,1677,1767,-90,1.95
2338,光罩,7344,7186,158,613,648,-35,8.35
2340,台亞,7992,7957,35,104,121,-17,1.3
2342,茂矽,3800,3727,73,69,79,-10,1.82
2344,華邦電,122506,125398,-2892,3749,3757,-8,3.06
2345,智邦,2854,2722,132,8,12,-4,0.28
2347,聯強,589,598,-9,13,13,0,2.21
2348,海悅,1880,1854,26,17,19,-2,0.9
2349,錸德,0,0,0,0,0,0,0.0
2351,順德,15164,15243,-79,663,790,-127,4.37
2352,佳世達,14808,14831,-23,17,19,-2,0.11
2353,宏碁,36203,36208,-5,1148,1162,-14,3.17
2354,鴻準,24990,24753,237,110,112,-2,0.44
2355,敬鵬,8786,8710,76,28,28,0,0.32
2356,英業達,27643,27702,-59,169,187,-18,0.61
2357,華碩,1712,1717,-5,102,103,-1,5.96
2359,所羅門,6888,6943,-55,248,246,2,3.6
2360,致茂,1423,1204,219,23,12,11,1.62
2362,藍天,2785,2813,-28,5,5,0,0.18
2363,矽統,17698,17594,104,85,80,5,0.48
2364,倫飛,897,909,-12,6,6,0,0.67
2365,昆盈,8962,8710,252,29,28,1,0.32
2367,燿華,23740,23729,11,301,301,0,1.27
2368,金像電,10122,9272,850,66,45,21,0.65
2369,菱生,14341,14111,230,72,85,-13,0.5
2371,大同,45899,44718,1181,1207,1269,-62,2.63
2373,震旦行,46,46,0,0,0,0,0.0
2374,佳能,15495,15521,-26,24,24,0,0.15
2375,凱美,6400,6407,-7,142,137,5,2.22
2376,技嘉,6251,6091,160,240,351,-111,3.84
2377,微星,12164,12263,-99,72,77,-5,0.59
2379,瑞昱,2592,2591,1,15,10,5,0.58
2380,虹光,0,0,0,0,0,0,0.0
2382,廣達,14522,14332,190,86,98,-12,0.59
2383,台光電,2303,2343,-40,26,28,-2,1.13
2385,群光,2791,2812,-21,5,5,0,0.18
2387,精元,1151,1151,0,1,1,0,0.09
2388,威盛,10716,10536,180,78,88,-10,0.73
2390,云辰,2136,2201,-65,0,9,-9,0.0
2392,正崴,3383,3369,14,18,20,-2,0.53
2393,億光,2055,2094,-39,9,9,0,0.44
2395,研華,1553,1536,17,38,46,-8,2.45
2397,友通,1561,1540,21,0,0,0,0.0
2399,映泰,11581,11340,241,397,477,-80,3.43
2401,凌陽,8290,8284,6,76,76,0,0.92
2402,毅嘉,12467,12382,85,74,74,0,0.59
2404,漢唐,2238,2271,-33,12,8,4,0.54
2405,輔信,7279,7280,-1,28,28,0,0.38
2406,國碩,12118,12170,-52,165,157,8,1.36
2408,南亞科,62947,64695,-1748,2313,2019,294,3.67
2409,友達,256920,242724,14196,6749,7245,-496,2.63
2412,中華電,1772,1963,-191,34,65,-31,1.92
2413,環科,5946,5618,328,173,156,17,2.91
2414,精技,260,256,4,0,0,0,0.0
2415,錩新,2362,2362,0,0,0,0,0.0
2417,圓剛,3018,3021,-3,6,5,1,0.2
2419,仲琦,5851,5798,53,6,7,-1,0.1
2420,新巨,411,409,2,0,0,0,0.0
2421,建準,4311,4223,88,30,26,4,0.7
2423,固緯,322,324,-2,1,1,0,0.31
2424,隴華,0,0,0,0,0,0,0.0
2425,承啟,5480,5480,0,8,10,-2,0.15
2426,鼎元,28474,26265,2209,1852,1654,198,6.5
2427,三商電,5503,5561,-58,97,99,-2,1.76
2428,興勤,2775,2781,-6,7,11,-4,0.25
2429,銘旺科,185,185,0,0,0,0,0.0
2430,燦坤,57,57,0,1,1,0,1.75
2431,聯昌,1197,1197,0,0,0,0,0.0
2432,倚天酷碁-創,306,306,0,0,0,0,0.0
2433,互盛電,26,26,0,0,0,0,0.0
2434,統懋,527,527,0,6,6,0,1.14
2436,偉詮電,7580,7463,117,46,47,-1,0.61
2438,翔耀,0,0,0,0,0,0,0.0
2439,美律,4093,4118,-25,10,10,0,0.24
2440,太空梭,1593,1587,6,6,6,0,0.38
2441,超豐,6776,6773,3,7,7,0,0.1
2442,新美齊,4018,4024,-6,57,66,-9,1.42
2444,兆勁,0,0,0,0,0,0,0.0
2449,京元電子,23498,22913,585,392,146,246,1.67
2450,神腦,58,58,0,0,0,0,0.0
2451,創見,5563,5578,-15,154,204,-50,2.77
2453,凌群,2377,2388,-11,3,9,-6,0.13
2454,聯發科,10533,10289,244,51,41,10,0.48
2455,全新,9724,9101,623,1010,655,355,10.39
2457,飛宏,12460,12451,9,42,42,0,0.34
2458,義隆,3913,3854,59,73,55,18,1.87
2459,敦吉,98,98,0,0,0,0,0.0
2460,建通,203,203,0,0,0,0,0.0
2461,光群雷,7587,7583,4,3,3,0,0.04
2462,良得電,2355,2351,4,1,11,-10,0.04
2464,盟立,19312,18101,1211,483,297,186,2.5
2465,麗臺,5066,5076,-10,66,69,-3,1.3
2466,冠西電,5821,5874,-53,326,310,16,5.6
2467,志聖,1692,1659,33,10,11,-1,0.59
2468,華經,4410,3261,1149,696,413,283,15.78
2471,資通,1623,1569,54,3,3,0,0.18
2472,立隆電,5366,5361,5,18,18,0,0.34
2474,可成,6362,6308,54,4,4,0,0.06
2476,鉅祥,41824,41886,-62,40,16,24,0.1
2477,美隆電,1120,1125,-5,0,0,0,0.0
2478,大毅,9368,9353,15,91,109,-18,0.97
2480,敦陽科,423,420,3,0,0,0,0.0
2481,強茂,17095,17421,-326,1057,1231,-174,6.18
2482,連宇,1727,1730,-3,0,0,0,0.0
2483,百容,2061,2071,-10,36,35,1,1.75
2484,希華,15922,16013,-91,101,172,-71,0.63
2485,兆赫,10704,10688,16,130,132,-2,1.21
2486,一詮,22894,22784,110,214,204,10,0.93
2488,漢平,446,448,-2,0,0,0,0.0
2489,瑞軒,36723,35251,1472,1588,1176,412,4.32
2491,吉祥全,2009,2004,5,33,27,6,1.64
2492,華新科,18133,18493,-360,587,452,135,3.24
2493,揚博,9250,9783,-533,133,102,31,1.44
2495,普安,7858,7876,-18,9,6,3,0.11
2496,卓越,34,34,0,0,0,0,0.0
2497,怡利電,1702,1676,26,0,0,0,0.0
2498,宏達電,28979,28810,169,116,121,-5,0.4
2501,國建,3699,3503,196,30,38,-8,0.81
2504,國產,5866,5971,-105,0,0,0,0.0
2505,國揚,3766,3296,470,0,0,0,0.0
2506,太設,1806,1837,-31,0,0,0,0.0
2509,全坤建,631,690,-59,1,1,0,0.16
2511,太子,2558,2439,119,2,2,0,0.08
2514,龍邦,18177,18166,11,3,3,0,0.02
2515,中工,29661,29034,627,45,43,2,0.15
2516,新建,0,0,0,0,0,0,0.0
2520,冠德,1947,1804,143,1,0,1,0.05
2524,京城,3162,3187,-25,0,0,0,0.0
2527,宏璟,5912,5843,69,0,0,0,0.0
2528,皇普,5544,5529,15,0,0,0,0.0
2530,華建,6716,6779,-63,0,18,-18,0.0
2534,宏盛,7478,7473,5,0,0,0,0.0
2535,達欣工,224,209,15,3,3,0,1.34
2536,宏普,2696,2777,-81,0,0,0,0.0
2537,聯上發,3705,3634,71,3,3,0,0.08
2538,基泰,3021,2807,214,0,2,-2,0.0
2539,櫻花建,1187,1216,-29,28,28,0,2.36
2540,愛山林,2983,2730,253,13,15,-2,0.44
2542,興富發,3770,3697,73,0,0,0,0.0
2543,皇昌,8071,7988,83,10,12,-2,0.12
2545,皇翔,2617,2623,-6,1,1,0,0.04
2546,根基,180,180,0,0,0,0,0.0
2547,日勝生,9110,9391,-281,0,0,0,0.0
2548,華固,2693,1780,913,30,10,20,1.11
2597,潤弘,167,163,4,0,0,0,0.0
2601,益航,199,209,-10,0,0,0,0.0
2603,長榮,10070,10193,-123,407,384,23,4.04
2605,新興,13810,13474,336,111,124,-13,0.8
2606,裕民,3411,3451,-40,114,121,-7,3.34
2607,榮運,676,676,0,2,2,0,0.3
2608,嘉里大榮,1133,1131,2,1,1,0,0.09
2609,陽明,33428,33132,296,2487,2363,124,7.44
2610,華航,39569,39407,162,228,230,-2,0.58
2611,志信,2824,2818,6,1,1,0,0.04
2612,中航,1629,1656,-27,13,8,5,0.8
2613,中櫃,2510,2528,-18,11,11,0,0.44
2614,東森,5578,5563,15,0,0,0,0.0
2615,萬海,13871,14507,-636,1600,1558,42,11.53
2616,山隆,422,423,-1,0,0,0,0.0
2617,台航,3058,3059,-1,7,7,0,0.23
2618,長榮航,20581,20396,185,991,1000,-9,4.82
2630,亞航,5521,5592,-71,16,22,-6,0.29
2633,台灣高鐵,1692,1645,47,34,36,-2,2.01
2634,漢翔,23638,23656,-18,337,336,1,1.43
2636,台驊控股,804,769,35,0,0,0,0.0
2637,慧洋-KY,2740,2831,-91,230,221,9,8.39
2642,宅配通,594,594,0,5,5,0,0.84
2645,長榮航太,4581,4687,-106,2,3,-1,0.04
2646,星宇航空,4078,4059,19,17,19,-2,0.42
2701,萬企,388,390,-2,0,0,0,0.0
2702,華園,490,490,0,0,0,0,0.0
2704,國賓,97,98,-1,0,0,0,0.0
2705,六福,508,508,0,0,0,0,0.0
2706,第一店,605,603,2,0,0,0,0.0
2707,晶華,121,123,-2,0,0,0,0.0
2712,遠雄來,6,6,0,0,0,0,0.0
2722,夏都,298,295,3,0,0,0,0.0
2723,美食-KY,1642,1629,13,6,5,1,0.37
2727,王品,284,284,0,1,2,-1,0.35
2731,雄獅,767,781,-14,6,6,0,0.78
2739,寒舍,896,898,-2,0,0,0,0.0
2748,雲品,439,421,18,0,0,0,0.0
2753,八方雲集,429,437,-8,2,2,0,0.47
2762,世界健身-KY,220,221,-1,0,0,0,0.0
2801,彰銀,9750,9759,-9,344,296,48,3.53
2812,台中銀,11084,11408,-324,2,12,-10,0.02
2816,旺旺保,1091,1091,0,10,10,0,0.92
2820,華票,446,480,-34,1,1,0,0.22
2832,台產,681,678,3,0,0,0,0.0
2834,臺企銀,30388,28843,1545,60,207,-147,0.2
2836,高雄銀,5852,5659,193,2,2,0,0.03
2838,聯邦銀,2078,2001,77,0,0,0,0.0
2845,遠東銀,4270,4254,16,21,22,-1,0.49
2849,安泰銀,457,439,18,0,0,0,0.0
2850,新產,247,246,1,0,0,0,0.0
2851,中再保,5130,5134,-4,26,26,0,0.51
2852,第一保,1651,1653,-2,0,0,0,0.0
2855,統一證,4188,4237,-49,159,157,2,3.8
2880,華南金,769,784,-15,104,135,-31,13.52
2881,富邦金,6010,5897,113,348,364,-16,5.79
2882,國泰金,5407,5227,180,1492,1531,-39,27.59
2883,凱基金,10214,11575,-1361,342,361,-19,3.35
2884,玉山金,7087,6711,376,369,328,41,5.21
2885,元大金,1604,1788,-184,3,3,0,0.19
2886,兆豐金,2714,2572,142,25,30,-5,0.92
2887,台新新光金,41456,41054,402,2727,603,2124,6.58
2889,國票金,4248,4211,37,51,51,0,1.2
2890,永豐金,1999,1996,3,81,84,-3,4.05
2891,中信金,2763,2608,155,69,79,-10,2.5
2892,第一金,16205,16086,119,640,151,489,3.95
2897,王道銀行,1174,1206,-32,4,4,0,0.34
2901,欣欣,469,470,-1,0,0,0,0.0
2903,遠百,1604,1601,3,0,0,0,0.0
2904,匯僑,6,6,0,0,0,0,0.0
2905,三商,4782,5334,-552,20,19,1,0.42
2906,高林,618,617,1,0,0,0,0.0
2908,特力,12784,16537,-3753,0,0,0,0.0
2910,統領,44,44,0,0,0,0,0.0
2911,麗嬰房,240,238,2,0,0,0,0.0
2912,統一超,509,506,3,0,0,0,0.0
2913,農林,8026,7934,92,1,1,0,0.01
2915,潤泰全,9992,9864,128,17,14,3,0.17
2929,淘帝-KY,1949,1962,-13,0,0,0,0.0
2939,永邑-KY,589,589,0,2,0,2,0.34
3002,歐格,2250,1875,375,41,29,12,1.82
3003,健和興,2510,2539,-29,8,9,-1,0.32
3004,豐達科,1742,1752,-10,3,2,1,0.17
3005,神基,7698,7638,60,62,65,-3,0.81
3006,晶豪科,18529,18492,37,501,523,-22,2.7
3008,大立光,4064,3904,160,55,52,3,1.35
3010,華立,1105,1109,-4,5,5,0,0.45
3011,今皓,2505,2509,-4,0,0,0,0.0
3013,晟銘電,8559,8612,-53,16,23,-7,0.19
3014,聯陽,2467,2544,-77,11,10,1,0.45
3015,全漢,2366,2356,10,0,0,0,0.0
3016,嘉晶,11686,11382,304,1611,1677,-66,13.79
3017,奇鋐,3763,3768,-5,59,34,25,1.57
3018,隆銘綠能,0,0,0,0,0,0,0.0
3019,亞光,12275,12429,-154,83,108,-25,0.68
3021,鴻名,826,810,16,7,13,-6,0.85
3022,威強電,5810,5882,-72,23,23,0,0.4
3023,信邦,1153,1189,-36,9,6,3,0.78
3024,憶聲,10526,10462,64,32,13,19,0.3
3025,星通,1592,1597,-5,0,0,0,0.0
3026,禾伸堂,12156,11836,320,456,525,-69,3.75
3027,盛達,4549,4553,-4,0,0,0,0.0
3028,增你強,3017,3006,11,123,134,-11,4.08
3029,零壹,3760,3716,44,34,46,-12,0.9
3030,德律,10000,9965,35,10,11,-1,0.1
3031,佰鴻,5921,5692,229,34,19,15,0.57
3032,偉訓,7476,7514,-38,3,3,0,0.04
3033,威健,8962,8952,10,922,926,-4,10.29
3034,聯詠,2347,2460,-113,92,90,2,3.92
3035,智原,9596,9585,11,310,279,31,3.23
3036,文曄,15990,15405,585,86,78,8,0.54
3037,欣興,33790,34345,-555,464,397,67,1.37
3038,全台,1231,1198,33,0,0,0,0.0
3040,遠見,9391,9477,-86,6,6,0,0.06
3041,揚智,3069,3186,-117,46,45,1,1.5
3042,晶技,12968,13919,-951,239,210,29,1.84
3043,科風,847,849,-2,0,0,0,0.0
3044,健鼎,5569,5686,-117,47,44,3,0.84
3045,台灣大,1478,1182,296,412,420,-8,27.88
3046,建碁,1254,1226,28,4,5,-1,0.32
3047,訊舟,6252,6244,8,3,1,2,0.05
3048,益登,6267,6268,-1,21,21,0,0.34
3049,精金,4092,4081,11,56,47,9,1.37
3050,鈺德,3029,3035,-6,0,0,0,0.0
3051,力特,3944,3971,-27,0,0,0,0.0
3052,夆典,1758,1765,-7,0,0,0,0.0
3054,立萬利,1004,1003,1,0,0,0,0.0
3055,蔚華科,8289,8241,48,220,202,18,2.65
3056,富華新,3499,3516,-17,2,0,2,0.06
3057,喬鼎,0,0,0,0,0,0,0.0
3058,立德,0,0,0,0,0,0,0.0
3059,華晶科,11134,11086,48,7,9,-2,0.06
3060,銘異,8405,8407,-2,10,10,0,0.12
3062,建漢,9940,9783,157,55,53,2,0.55
3090,日電貿,6359,6474,-115,77,108,-31,1.21
3092,鴻碩,3689,3677,12,3,5,-2,0.08
3094,聯傑,5497,4491,1006,264,169,95,4.8
3130,一零四,12,12,0,0,0,0,0.0
3135,凌航,3094,3087,7,99,88,11,3.2
3138,耀登,2348,2200,148,35,32,3,1.49
3149,正達,23261,23293,-32,339,123,216,1.46
3150,鈺寶-創,215,215,0,0,0,0,0.0
3164,景岳,301,301,0,0,0,0,0.0
3167,大量,8108,7803,305,128,89,39,1.58
3168,眾福科,27,28,-1,0,0,0,0.0
3189,景碩,22515,23414,-899,281,287,-6,1.25
3209,全科,5038,5031,7,7,8,-1,0.14
3229,晟鈦,902,808,94,70,43,27,7.76
3231,緯創,50531,50592,-61,519,529,-10,1.03
3257,虹冠電,2222,2249,-27,3,3,0,0.14
3266,昇陽,359,372,-13,0,0,0,0.0
3296,勝德,1662,1814,-152,2,2,0,0.12
3305,昇貿,6827,6823,4,25,27,-2,0.37
3308,聯德,580,587,-7,0,0,0,0.0
3311,閎暉,2525,2621,-96,56,56,0,2.22
3312,弘憶股,5223,5085,138,1,0,1,0.02
3321,同泰,0,0,0,0,0,0,0.0
3338,泰碩,3424,3445,-21,15,12,3,0.44
3346,麗清,3011,3085,-74,8,0,8,0.27
3356,奇偶,1474,1474,0,0,0,0,0.0
3376,新日興,12176,12135,41,70,70,0,0.57
3380,明泰,6218,6096,122,5,6,-1,0.08
3406,玉晶光,3820,3545,275,274,283,-9,7.17
3413,京鼎,3662,3595,67,3,2,1,0.08
3416,融程電,854,863,-9,5,5,0,0.59
3419,譁裕,474,512,-38,0,0,0,0.0
3432,台端,0,0,0,0,0,0,0.0
3437,榮創,3368,2951,417,182,76,106,5.4
3443,創意,4990,4722,268,186,136,50,3.73
3447,展達,1748,1749,-1,6,6,0,0.34
3450,聯鈞,13101,12807,294,253,259,-6,1.93
3481,群創,319283,316764,2519,4007,5879,-1872,1.25
3494,誠研,0,0,0,0,0,0,0.0
3501,維熹,1145,1144,1,0,0,0,0.0
3504,揚明光,3456,3503,-47,243,234,9,7.03
3515,華擎,1667,1655,12,3,18,-15,0.18
3518,柏騰,4402,4411,-9,45,45,0,1.02
3528,安馳,1911,1952,-41,0,0,0,0.0
3530,晶相光,1322,1328,-6,3,2,1,0.23
3532,台勝科,8942,8607,335,719,669,50,8.04
3533,嘉澤,1555,1593,-38,0,0,0,0.0
3535,晶彩科,3856,3860,-4,54,58,-4,1.4
3543,州巧,4360,4368,-8,57,58,-1,1.31
3545,敦泰,4166,4299,-133,48,44,4,1.15
3550,聯穎,13300,13414,-114,11,17,-6,0.08
3557,嘉威,359,359,0,0,0,0,0.0
3563,牧德,6042,6044,-2,2,2,0,0.03
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,1988,2003,-15,6,7,-1,0.3
3588,通嘉,1650,1662,-12,0,0,0,0.0
3591,艾笛森,25944,25945,-1,0,0,0,0.0
3592,瑞鼎,965,959,6,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,1881,1877,4,2,2,0,0.11
3605,宏致,18990,21493,-2503,2031,1582,449,10.7
3607,谷崧,1954,1939,15,0,0,0,0.0
3617,碩天,1750,1752,-2,11,11,0,0.63
3622,洋華,1460,1443,17,0,1,-1,0.0
3645,達邁,6153,6197,-44,26,22,4,0.42
3652,精聯,544,543,1,0,0,0,0.0
3653,健策,2795,2775,20,49,55,-6,1.75
3661,世芯-KY,5840,5898,-58,18,3,15,0.31
3665,貿聯-KY,4253,4253,0,22,5,17,0.52
3669,圓展,901,908,-7,0,0,0,0.0
3673,TPK-KY,14038,13998,40,85,101,-16,0.61
3679,新至陞,89,89,0,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7240,7381,-141,9,10,-1,0.12
3701,大眾控,6113,6165,-52,51,55,-4,0.83
3702,大聯大,11528,11489,39,39,39,0,0.34
3703,欣陸,1564,1524,40,2,2,0,0.13
3704,合勤控,9102,9229,-127,23,26,-3,0.25
3705,永信,344,351,-7,0,0,0,0.0
3706,神達,26349,26235,114,46,54,-8,0.17
3708,上緯投控,3076,3071,5,219,237,-18,7.12
3711,日月光投控,11114,10895,219,170,128,42,1.53
3712,永崴投控,2417,2310,107,14,14,0,0.58
3714,富采,25670,24953,717,244,233,11,0.95
3715,定穎投控,24545,25012,-467,516,551,-35,2.1
3716,中化控股,660,659,1,1,1,0,0.15
3717,聯嘉投控,16900,13412,3488,1727,519,1208,10.22
4104,佳醫,62,66,-4,1,1,0,1.61
4106,雃博,690,690,0,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,515,509,6,0,0,0,0.0
4133,亞諾法,1228,1230,-2,10,10,0,0.81
4137,麗豐-KY,1138,1154,-16,12,12,0,1.05
4142,國光生,6636,6643,-7,1,1,0,0.02
4148,全宇生技-KY,342,342,0,0,0,0,0.0
4155,訊映,732,855,-123,2,1,1,0.27
4164,承業醫,5086,5095,-9,20,20,0,0.39
4190,佐登-KY,263,275,-12,0,0,0,0.0
4306,炎洲,4538,4638,-100,2,2,0,0.04
4414,如興,680,678,2,0,0,0,0.0
4426,利勤,1036,1059,-23,0,0,0,0.0
4438,廣越,591,588,3,0,0,0,0.0
4439,冠星-KY,249,249,0,0,0,0,0.0
4440,宜新實業,112,112,0,0,0,0,0.0
4441,振大環球,221,221,0,0,0,0,0.0
4526,東台,6027,5926,101,36,36,0,0.6
4532,瑞智,2293,2357,-64,1,1,0,0.04
4536,拓凱,547,555,-8,0,0,0,0.0
4540,全球傳動,4362,4383,-21,245,246,-1,5.62
4545,銘鈺,1205,1199,6,2,2,0,0.17
4551,智伸科,4042,4033,9,2,2,0,0.05
4552,力達-KY,2271,2264,7,0,0,0,0.0
4555,氣立,2142,2132,10,24,24,0,1.12
4557,永新-KY,625,624,1,0,0,0,0.0
4560,強信-KY,158,304,-146,1,1,0,0.63
4562,穎漢,1644,1655,-11,31,31,0,1.89
4564,元翎,8866,8878,-12,1,1,0,0.01
4566,時碩工業,4504,4509,-5,27,28,-1,0.6
4569,六方科-KY,725,726,-1,0,0,0,0.0
4571,鈞興-KY,1014,1018,-4,0,0,0,0.0
4572,駐龍,249,255,-6,1,1,0,0.4
4576,大銀微系統,2840,2984,-144,52,50,2,1.83
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2735,2729,6,4,5,-1,0.15
4585,達明,620,618,2,54,54,0,8.71
4588,玖鼎電力,332,354,-22,1,1,0,0.3
4590,富田-創,262,267,-5,0,0,0,0.0
4720,德淵,3315,3291,24,0,0,0,0.0
4722,國精化,9954,10082,-128,98,75,23,0.98
4736,泰博,230,232,-2,0,0,0,0.0
4737,華廣,2117,2089,28,0,0,0,0.0
4739,康普,8095,8052,43,82,82,0,1.01
4746,台耀,2193,2207,-14,0,0,0,0.0
4755,三福化,884,883,1,0,0,0,0.0
4763,材料*-KY,39687,40679,-992,62,85,-23,0.16
4764,雙鍵,4345,4314,31,48,68,-20,1.1
4766,南寶,972,978,-6,1,1,0,0.1
4770,上品,1720,1471,249,7,6,1,0.41
4771,望隼,685,656,29,0,0,0,0.0
4807,日成-KY,1292,1293,-1,2,15,-13,0.15
4904,遠傳,475,515,-40,31,31,0,6.53
4906,正文,30554,30111,443,132,120,12,0.43
4912,聯德控股-KY,3579,3588,-9,0,0,0,0.0
4915,致伸,6223,6241,-18,17,13,4,0.27
4916,事欣科,7903,7264,639,172,81,91,2.18
4919,新唐,12339,12207,132,815,736,79,6.61
4927,泰鼎-KY,26529,26499,30,440,305,135,1.66
4930,燦星網,3857,3858,-1,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,573,578,-5,0,1,-1,0.0
4938,和碩,4001,3981,20,19,19,0,0.47
4942,嘉彰,569,602,-33,0,2,-2,0.0
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2679,2698,-19,40,37,3,1.49
4952,凌通,1348,1352,-4,5,6,-1,0.37
4956,光鋐,5986,5059,927,458,187,271,7.65
4958,臻鼎-KY,35749,34134,1615,174,251,-77,0.49
4960,誠美材,16180,15459,721,93,57,36,0.57
4961,天鈺,1462,1506,-44,14,11,3,0.96
4967,十銓,7234,7249,-15,1420,1434,-14,19.63
4968,立積,4843,4863,-20,25,24,1,0.52
4976,佳凌,5208,5165,43,164,172,-8,3.15
4977,眾達-KY,6961,7410,-449,127,142,-15,1.82
4989,榮科,15748,15802,-54,192,219,-27,1.22
4994,傳奇,1853,1825,28,2,2,0,0.11
4999,鑫禾,389,388,1,5,5,0,1.29
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,895,896,-1,2,2,0,0.22
5215,科嘉-KY,700,705,-5,0,0,0,0.0
5222,全訊,1933,1934,-1,13,14,-1,0.67
5225,東科-KY,1244,1254,-10,22,17,5,1.77
5234,達興材料,1418,1416,2,85,85,0,5.99
5236,凌陽創新,280,277,3,4,4,0,1.43
5243,乙盛-KY,8790,8821,-31,17,16,1,0.19
5244,弘凱,2066,2163,-97,6,6,0,0.29
5258,虹堡,3635,3634,1,0,0,0,0.0
5269,祥碩,1752,1788,-36,68,67,1,3.88
5283,禾聯碩,53,58,-5,0,0,0,0.0
5284,jpp-KY,4327,4310,17,17,16,1,0.39
5285,界霖,5222,4937,285,52,58,-6,1.0
5288,豐祥-KY,2650,2651,-1,0,0,0,0.0
5292,華懋,730,728,2,10,10,0,1.37
5306,桂盟,577,575,2,0,0,0,0.0
5388,中磊,8227,8181,46,12,12,0,0.15
5434,崇越,779,790,-11,2,1,1,0.26
5469,瀚宇博,13208,13067,141,38,39,-1,0.29
5471,松翰,4219,4213,6,14,15,-1,0.33
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2432,2437,-5,3,6,-3,0.12
5519,隆大,951,945,6,0,0,0,0.0
5521,工信,13013,13003,10,2,2,0,0.02
5522,遠雄,1008,987,21,8,6,2,0.79
5525,順天,297,300,-3,0,0,0,0.0
5531,鄉林,4715,4398,317,11,11,0,0.23
5533,皇鼎,352,378,-26,1,1,0,0.28
5534,長虹,3539,3515,24,0,0,0,0.0
5538,東明-KY,65,74,-9,0,0,0,0.0
5546,永固-KY,21,21,0,0,0,0,0.0
5607,遠雄港,2569,2553,16,0,0,0,0.0
5608,四維航,6711,6769,-58,346,333,13,5.16
5706,鳳凰,678,682,-4,0,0,0,0.0
5871,中租-KY,4258,4229,29,6,6,0,0.14
5876,上海商銀,430,472,-42,18,18,0,4.19
5880,合庫金,4155,3941,214,72,72,0,1.73
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5228,5257,-29,0,0,0,0.0
6005,群益證,5030,5112,-82,3,3,0,0.06
6024,群益期,182,181,1,0,0,0,0.0
6108,競國,1828,1833,-5,15,16,-1,0.82
6112,邁達特,3381,3433,-52,31,19,12,0.92
6115,鎰勝,27,26,1,0,0,0,0.0
6116,彩晶,37826,37220,606,5387,5512,-125,14.24
6117,迎廣,2194,2210,-16,14,14,0,0.64
6120,達運,8480,8567,-87,51,6,45,0.6
6128,上福,1761,1761,0,0,0,0,0.0
6133,金橋,3578,3688,-110,44,22,22,1.23
6136,富爾特,822,858,-36,0,0,0,0.0
6139,亞翔,8765,8820,-55,9,5,4,0.1
6141,柏承,31,31,0,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,12889,12781,108,197,197,0,1.53
6155,鈞寶,3174,3196,-22,34,37,-3,1.07
6164,華興,3346,3607,-261,3,2,1,0.09
6165,浪凡,12454,12471,-17,0,0,0,0.0
6166,凌華,2936,2887,49,7,7,0,0.24
6168,宏齊,6625,5163,1462,1220,714,506,18.42
6176,瑞儀,4597,4650,-53,9,8,1,0.2
6177,達麗,2338,2450,-112,3,7,-4,0.13
6183,關貿,2,2,0,0,0,0,0.0
6184,大豐電,484,485,-1,0,0,0,0.0
6189,豐藝,2207,2218,-11,3,3,0,0.14
6191,精成科,18348,18336,12,129,93,36,0.7
6192,巨路,768,769,-1,0,0,0,0.0
6196,帆宣,1627,1520,107,29,20,9,1.78
6197,佳必琪,6397,6281,116,71,48,23,1.11
6201,亞弘電,35,37,-2,0,0,0,0.0
6202,盛群,4810,4818,-8,12,13,-1,0.25
6205,詮欣,3685,3693,-8,5,5,0,0.14
6206,飛捷,1931,1929,2,15,22,-7,0.78
6209,今國光,13854,13876,-22,142,197,-55,1.02
6213,聯茂,19623,20308,-685,891,1450,-559,4.54
6214,精誠,811,804,7,128,133,-5,15.78
6215,和椿,5136,5123,13,74,74,0,1.44
6216,居易,676,676,0,16,17,-1,2.37
6224,聚鼎,3031,3142,-111,70,82,-12,2.31
6225,天瀚,0,0,0,0,0,0,0.0
