證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
2314,台揚,0,0,0,0,0,0,0.0
2316,楠梓電,4001,3943,58,39,33,6,0.97
2317,鴻海,55875,55741,134,447,438,9,0.8
2321,東訊,0,0,0,0,0,0,0.0
2323,中環,31363,31501,-138,3,4,-1,0.01
2324,仁寶,56471,55989,482,1040,1074,-34,1.84
2327,國巨*,46786,45824,962,412,343,69,0.88
2328,廣宇,16369,16260,109,92,104,-12,0.56
2329,華泰,13472,13553,-81,258,274,-16,1.92
2330,台積電,29525,28742,783,11,16,-5,0.04
2331,精英,9896,9915,-19,42,42,0,0.42
2332,友訊,29264,28535,729,252,281,-29,0.86
2337,旺宏,86105,86582,-477,1718,1694,24,2.0
2338,光罩,7339,7572,-233,626,722,-96,8.53
2340,台亞,7943,8154,-211,106,106,0,1.33
2342,茂矽,3844,3755,89,76,66,10,1.98
2344,華邦電,121740,123826,-2086,3791,3737,54,3.11
2345,智邦,3127,2916,211,8,8,0,0.26
2347,聯強,582,597,-15,13,13,0,2.23
2348,海悅,1948,1911,37,14,14,0,0.72
2349,錸德,0,0,0,0,0,0,0.0
2351,順德,15263,15260,3,437,628,-191,2.86
2352,佳世達,14690,14710,-20,12,18,-6,0.08
2353,宏碁,37459,36501,958,1123,1144,-21,3.0
2354,鴻準,24637,25078,-441,107,105,2,0.43
2355,敬鵬,8781,8788,-7,28,28,0,0.32
2356,英業達,28047,27773,274,123,125,-2,0.44
2357,華碩,1498,1514,-16,101,101,0,6.74
2359,所羅門,6708,6759,-51,249,249,0,3.71
2360,致茂,1529,1352,177,22,24,-2,1.44
2362,藍天,2813,2794,19,9,5,4,0.32
2363,矽統,18214,17817,397,175,149,26,0.96
2364,倫飛,903,950,-47,7,6,1,0.78
2365,昆盈,8996,8983,13,29,33,-4,0.32
2367,燿華,23917,23832,85,279,270,9,1.17
2368,金像電,11135,10374,761,70,75,-5,0.63
2369,菱生,14709,14829,-120,70,114,-44,0.48
2371,大同,44948,45227,-279,1226,1285,-59,2.73
2373,震旦行,46,46,0,0,0,0,0.0
2374,佳能,15441,15302,139,21,22,-1,0.14
2375,凱美,6440,6477,-37,242,194,48,3.76
2376,技嘉,6111,5879,232,254,263,-9,4.16
2377,微星,12064,12159,-95,73,73,0,0.61
2379,瑞昱,2568,2574,-6,31,23,8,1.21
2380,虹光,0,0,0,0,0,0,0.0
2382,廣達,14845,14694,151,78,81,-3,0.53
2383,台光電,2339,2307,32,25,25,0,1.07
2385,群光,2863,2813,50,5,5,0,0.17
2387,精元,1156,1157,-1,1,1,0,0.09
2388,威盛,10725,10610,115,66,77,-11,0.62
2390,云辰,2107,2146,-39,0,0,0,0.0
2392,正崴,3609,3521,88,21,28,-7,0.58
2393,億光,2095,2065,30,9,9,0,0.43
2395,研華,1506,1497,9,47,44,3,3.12
2397,友通,1554,1556,-2,0,0,0,0.0
2399,映泰,11685,11419,266,323,468,-145,2.76
2401,凌陽,8193,8364,-171,78,78,0,0.95
2402,毅嘉,12604,12542,62,71,72,-1,0.56
2404,漢唐,2251,2290,-39,13,13,0,0.58
2405,輔信,7175,7303,-128,28,28,0,0.39
2406,國碩,13262,12723,539,292,222,70,2.2
2408,南亞科,64942,62973,1969,2155,2253,-98,3.32
2409,友達,273959,265065,8894,23553,14306,9247,8.6
2412,中華電,1820,1760,60,28,28,0,1.54
2413,環科,5879,5625,254,190,195,-5,3.23
2414,精技,265,264,1,0,0,0,0.0
2415,錩新,2355,2347,8,0,0,0,0.0
2417,圓剛,3024,3024,0,6,6,0,0.2
2419,仲琦,5923,6034,-111,42,19,23,0.71
2420,新巨,409,409,0,0,0,0,0.0
2421,建準,4173,4303,-130,28,29,-1,0.67
2423,固緯,327,322,5,1,1,0,0.31
2424,隴華,0,0,0,0,0,0,0.0
2425,承啟,5560,5505,55,5,5,0,0.09
2426,鼎元,29685,28567,1118,1601,1734,-133,5.39
2427,三商電,5422,5518,-96,103,103,0,1.9
2428,興勤,2715,2756,-41,7,7,0,0.26
2429,銘旺科,185,185,0,0,0,0,0.0
2430,燦坤,57,57,0,1,1,0,1.75
2431,聯昌,1197,1197,0,0,0,0,0.0
2432,倚天酷碁-創,306,306,0,0,0,0,0.0
2433,互盛電,26,26,0,0,0,0,0.0
2434,統懋,748,539,209,6,6,0,0.8
2436,偉詮電,7890,7985,-95,56,55,1,0.71
2438,翔耀,0,0,0,0,0,0,0.0
2439,美律,4133,4070,63,9,10,-1,0.22
2440,太空梭,1640,1637,3,4,4,0,0.24
2441,超豐,6581,6740,-159,17,15,2,0.26
2442,新美齊,3993,3997,-4,44,50,-6,1.1
2444,兆勁,0,0,0,0,0,0,0.0
2449,京元電子,24238,24320,-82,656,505,151,2.71
2450,神腦,56,56,0,0,0,0,0.0
2451,創見,5471,5472,-1,165,154,11,3.02
2453,凌群,2272,2345,-73,2,3,-1,0.09
2454,聯發科,10358,10621,-263,80,63,17,0.77
2455,全新,10585,9862,723,1168,1140,28,11.03
2457,飛宏,12489,12510,-21,41,40,1,0.33
2458,義隆,4055,3889,166,53,64,-11,1.31
2459,敦吉,98,98,0,0,0,0,0.0
2460,建通,203,203,0,0,0,0,0.0
2461,光群雷,7346,7581,-235,3,3,0,0.04
2462,良得電,2345,2353,-8,9,1,8,0.38
2464,盟立,18843,18790,53,438,449,-11,2.32
2465,麗臺,5082,5049,33,47,48,-1,0.92
2466,冠西電,5798,5803,-5,357,347,10,6.16
2467,志聖,1735,1720,15,9,11,-2,0.52
2468,華經,3919,4024,-105,579,1061,-482,14.77
2471,資通,1546,1603,-57,3,3,0,0.19
2472,立隆電,5456,5545,-89,14,13,1,0.26
2474,可成,6978,6999,-21,5,6,-1,0.07
2476,鉅祥,41795,41823,-28,58,55,3,0.14
2477,美隆電,1105,1136,-31,0,0,0,0.0
2478,大毅,9462,9428,34,78,82,-4,0.82
2480,敦陽科,396,404,-8,0,0,0,0.0
2481,強茂,18614,18806,-192,960,954,6,5.16
2482,連宇,1713,1730,-17,0,0,0,0.0
2483,百容,2048,2086,-38,36,36,0,1.76
2484,希華,15811,15979,-168,100,99,1,0.63
2485,兆赫,10685,10634,51,189,169,20,1.77
2486,一詮,22976,22931,45,233,229,4,1.01
2488,漢平,430,446,-16,0,0,0,0.0
2489,瑞軒,37385,37907,-522,1277,1380,-103,3.42
2491,吉祥全,2077,2085,-8,36,32,4,1.73
2492,華新科,17939,18456,-517,727,710,17,4.05
2493,揚博,9533,8895,638,29,27,2,0.3
2495,普安,8301,8107,194,10,11,-1,0.12
2496,卓越,34,34,0,0,0,0,0.0
2497,怡利電,1735,1730,5,0,0,0,0.0
2498,宏達電,29463,28998,465,112,124,-12,0.38
2501,國建,3686,3680,6,31,30,1,0.84
2504,國產,6029,5988,41,0,0,0,0.0
2505,國揚,3442,3529,-87,0,0,0,0.0
2506,太設,1803,1806,-3,0,0,0,0.0
2509,全坤建,646,638,8,1,1,0,0.15
2511,太子,2500,2540,-40,2,2,0,0.08
2514,龍邦,18182,18185,-3,3,3,0,0.02
2515,中工,30673,30808,-135,43,45,-2,0.14
2516,新建,0,0,0,0,0,0,0.0
2520,冠德,1986,1935,51,2,2,0,0.1
2524,京城,3136,3130,6,1,1,0,0.03
2527,宏璟,5895,5932,-37,0,0,0,0.0
2528,皇普,5471,5506,-35,3,3,0,0.05
2530,華建,6722,6730,-8,0,0,0,0.0
2534,宏盛,7475,7476,-1,0,0,0,0.0
2535,達欣工,199,199,0,3,3,0,1.51
2536,宏普,2665,2682,-17,0,0,0,0.0
2537,聯上發,3718,3700,18,3,3,0,0.08
2538,基泰,2859,2891,-32,0,0,0,0.0
2539,櫻花建,1199,1199,0,28,28,0,2.34
2540,愛山林,2830,2829,1,13,13,0,0.46
2542,興富發,4586,4309,277,0,0,0,0.0
2543,皇昌,8083,8093,-10,10,10,0,0.12
2545,皇翔,2618,2614,4,3,4,-1,0.11
2546,根基,153,170,-17,0,0,0,0.0
2547,日勝生,8972,9040,-68,0,0,0,0.0
2548,華固,2298,2522,-224,29,29,0,1.26
2597,潤弘,161,167,-6,0,0,0,0.0
2601,益航,192,198,-6,0,0,0,0.0
2603,長榮,10633,10239,394,455,433,22,4.28
2605,新興,14209,14285,-76,140,146,-6,0.99
2606,裕民,3327,3354,-27,109,113,-4,3.28
2607,榮運,671,670,1,2,2,0,0.3
2608,嘉里大榮,993,993,0,1,1,0,0.1
2609,陽明,32495,32411,84,2220,2235,-15,6.83
2610,華航,39433,39534,-101,246,226,20,0.62
2611,志信,2835,2833,2,1,1,0,0.04
2612,中航,1564,1614,-50,13,13,0,0.83
2613,中櫃,2489,2494,-5,0,0,0,0.0
2614,東森,5707,5571,136,0,0,0,0.0
2615,萬海,14877,14927,-50,1328,1340,-12,8.93
2616,山隆,412,422,-10,0,0,0,0.0
2617,台航,3056,3060,-4,7,7,0,0.23
2618,長榮航,20103,20311,-208,1015,1010,5,5.05
2630,亞航,5486,5505,-19,16,16,0,0.29
2633,台灣高鐵,1867,1703,164,31,35,-4,1.66
2634,漢翔,23629,23607,22,329,333,-4,1.39
2636,台驊控股,841,844,-3,0,0,0,0.0
2637,慧洋-KY,2694,2690,4,210,230,-20,7.8
2642,宅配通,594,594,0,5,5,0,0.84
2645,長榮航太,4577,4547,30,0,2,-2,0.0
2646,星宇航空,4150,4106,44,17,18,-1,0.41
2701,萬企,385,389,-4,0,0,0,0.0
2702,華園,490,490,0,0,0,0,0.0
2704,國賓,100,100,0,0,0,0,0.0
2705,六福,508,509,-1,0,0,0,0.0
2706,第一店,612,614,-2,0,0,0,0.0
2707,晶華,119,120,-1,0,0,0,0.0
2712,遠雄來,6,6,0,0,0,0,0.0
2722,夏都,304,303,1,0,0,0,0.0
2723,美食-KY,1642,1604,38,5,5,0,0.3
2727,王品,286,284,2,1,1,0,0.35
2731,雄獅,765,768,-3,7,6,1,0.92
2739,寒舍,910,895,15,0,0,0,0.0
2748,雲品,443,442,1,0,0,0,0.0
2753,八方雲集,405,426,-21,2,2,0,0.49
2762,世界健身-KY,220,220,0,0,0,0,0.0
2801,彰銀,10257,9897,360,238,226,12,2.32
2812,台中銀,3636,3603,33,2,2,0,0.06
2816,旺旺保,1084,1099,-15,10,10,0,0.92
2820,華票,380,442,-62,1,1,0,0.26
2832,台產,680,680,0,0,0,0,0.0
2834,臺企銀,29979,30090,-111,518,349,169,1.73
2836,高雄銀,6013,5981,32,2,2,0,0.03
2838,聯邦銀,2111,2114,-3,0,0,0,0.0
2845,遠東銀,4421,4464,-43,21,21,0,0.48
2849,安泰銀,461,442,19,0,0,0,0.0
2850,新產,246,246,0,0,0,0,0.0
2851,中再保,5151,5125,26,29,31,-2,0.56
2852,第一保,1581,1652,-71,0,0,0,0.0
2855,統一證,4185,4410,-225,200,191,9,4.78
2880,華南金,798,812,-14,104,104,0,13.03
2881,富邦金,5334,5374,-40,370,365,5,6.94
2882,國泰金,4969,4875,94,1498,1498,0,30.15
2883,凱基金,10761,9821,940,352,388,-36,3.27
2884,玉山金,6730,6868,-138,333,322,11,4.95
2885,元大金,1526,1499,27,4,4,0,0.26
2886,兆豐金,2876,2723,153,23,27,-4,0.8
2887,台新新光金,42077,41503,574,420,455,-35,1.0
2889,國票金,4085,4156,-71,52,52,0,1.27
2890,永豐金,1993,1892,101,81,81,0,4.06
2891,中信金,2514,2426,88,76,79,-3,3.02
2892,第一金,16028,16199,-171,148,136,12,0.92
2897,王道銀行,1170,1160,10,6,6,0,0.51
2901,欣欣,566,469,97,0,0,0,0.0
2903,遠百,1570,1605,-35,0,0,0,0.0
2904,匯僑,11,16,-5,0,0,0,0.0
2905,三商,3939,4412,-473,19,20,-1,0.48
2906,高林,649,640,9,0,0,0,0.0
2908,特力,13172,12967,205,0,0,0,0.0
2910,統領,44,44,0,0,0,0,0.0
2911,麗嬰房,250,240,10,0,0,0,0.0
2912,統一超,499,519,-20,0,0,0,0.0
2913,農林,8335,8243,92,1,1,0,0.01
2915,潤泰全,9770,9877,-107,14,14,0,0.14
2929,淘帝-KY,1947,1947,0,0,0,0,0.0
2939,永邑-KY,576,580,-4,1,0,1,0.17
3002,歐格,1854,1832,22,31,31,0,1.67
3003,健和興,2473,2459,14,2,2,0,0.08
3004,豐達科,1734,1732,2,4,3,1,0.23
3005,神基,7726,7680,46,45,58,-13,0.58
3006,晶豪科,19627,19039,588,489,472,17,2.49
3008,大立光,4147,4084,63,53,53,0,1.28
3010,華立,1086,1100,-14,4,4,0,0.37
3011,今皓,2515,2506,9,0,0,0,0.0
3013,晟銘電,8524,8512,12,16,16,0,0.19
3014,聯陽,2481,2590,-109,12,13,-1,0.48
3015,全漢,2416,2405,11,0,0,0,0.0
3016,嘉晶,12588,11560,1028,927,707,220,7.36
3017,奇鋐,3824,3819,5,55,59,-4,1.44
3018,隆銘綠能,0,0,0,0,0,0,0.0
3019,亞光,12343,12271,72,77,82,-5,0.62
3021,鴻名,770,804,-34,0,1,-1,0.0
3022,威強電,5682,5699,-17,29,29,0,0.51
3023,信邦,1119,1156,-37,6,8,-2,0.54
3024,憶聲,10002,10446,-444,18,21,-3,0.18
3025,星通,1603,1607,-4,0,0,0,0.0
3026,禾伸堂,12747,12865,-118,410,429,-19,3.22
3027,盛達,4607,4514,93,6,2,4,0.13
3028,增你強,3019,3025,-6,146,147,-1,4.84
3029,零壹,3754,3911,-157,26,29,-3,0.69
3030,德律,9951,9968,-17,10,10,0,0.1
3031,佰鴻,5787,5950,-163,39,54,-15,0.67
3032,偉訓,7386,7388,-2,7,8,-1,0.09
3033,威健,8882,8908,-26,922,923,-1,10.38
3034,聯詠,2425,2469,-44,93,90,3,3.84
3035,智原,9772,9614,158,395,333,62,4.04
3036,文曄,15474,15707,-233,87,87,0,0.56
3037,欣興,33405,33762,-357,669,578,91,2.0
3038,全台,1206,1219,-13,0,0,0,0.0
3040,遠見,9172,9333,-161,6,6,0,0.07
3041,揚智,2965,3022,-57,55,47,8,1.85
3042,晶技,12110,12716,-606,219,218,1,1.81
3043,科風,847,847,0,0,0,0,0.0
3044,健鼎,5473,5553,-80,38,49,-11,0.69
3045,台灣大,1082,816,266,242,379,-137,22.37
3046,建碁,1253,1265,-12,4,4,0,0.32
3047,訊舟,6720,6601,119,37,29,8,0.55
3048,益登,6275,6233,42,24,25,-1,0.38
3049,精金,5047,4226,821,4,44,-40,0.08
3050,鈺德,2949,2939,10,0,0,0,0.0
3051,力特,3979,3952,27,3,0,3,0.08
3052,夆典,1710,1758,-48,0,0,0,0.0
3054,立萬利,995,1004,-9,0,0,0,0.0
3055,蔚華科,9363,8732,631,451,315,136,4.82
3056,富華新,3482,3481,1,0,2,-2,0.0
3057,喬鼎,0,0,0,0,0,0,0.0
3058,立德,0,0,0,0,0,0,0.0
3059,華晶科,11179,11070,109,7,8,-1,0.06
3060,銘異,8425,8441,-16,10,10,0,0.12
3062,建漢,11242,10453,789,66,73,-7,0.59
3090,日電貿,6352,6420,-68,40,45,-5,0.63
3092,鴻碩,3690,3688,2,3,3,0,0.08
3094,聯傑,4518,5343,-825,235,373,-138,5.2
3130,一零四,11,11,0,0,0,0,0.0
3135,凌航,3108,3111,-3,102,101,1,3.28
3138,耀登,2339,2416,-77,15,17,-2,0.64
3149,正達,23159,23235,-76,144,132,12,0.62
3150,鈺寶-創,213,213,0,0,0,0,0.0
3164,景岳,301,301,0,0,0,0,0.0
3167,大量,8185,7918,267,140,142,-2,1.71
3168,眾福科,27,27,0,0,0,0,0.0
3189,景碩,22197,23122,-925,795,277,518,3.58
3209,全科,5034,5068,-34,6,6,0,0.12
3229,晟鈦,1027,983,44,38,56,-18,3.7
3231,緯創,52788,50766,2022,435,498,-63,0.82
3257,虹冠電,2197,2208,-11,4,4,0,0.18
3266,昇陽,347,353,-6,0,0,0,0.0
3296,勝德,1631,1663,-32,2,2,0,0.12
3305,昇貿,6855,6868,-13,31,30,1,0.45
3308,聯德,577,577,0,0,0,0,0.0
3311,閎暉,2548,2644,-96,55,55,0,2.16
3312,弘憶股,5202,5306,-104,7,7,0,0.13
3321,同泰,0,0,0,0,0,0,0.0
3338,泰碩,3436,3440,-4,12,12,0,0.35
3346,麗清,2957,3235,-278,17,21,-4,0.57
3356,奇偶,1225,1204,21,0,0,0,0.0
3376,新日興,12221,12181,40,72,70,2,0.59
3380,明泰,6550,6395,155,52,25,27,0.79
3406,玉晶光,3638,3636,2,208,230,-22,5.72
3413,京鼎,3720,3691,29,3,3,0,0.08
3416,融程電,843,852,-9,10,5,5,1.19
3419,譁裕,450,470,-20,0,0,0,0.0
3432,台端,0,0,0,0,0,0,0.0
3437,榮創,3430,3458,-28,153,191,-38,4.46
3443,創意,5063,5020,43,195,177,18,3.85
3447,展達,1748,1744,4,6,6,0,0.34
3450,聯鈞,13316,12939,377,212,251,-39,1.59
3481,群創,318905,332422,-13517,4172,3928,244,1.31
3494,誠研,0,0,0,0,0,0,0.0
3501,維熹,1145,1145,0,0,0,0,0.0
3504,揚明光,3618,3505,113,236,236,0,6.52
3515,華擎,1648,1654,-6,3,3,0,0.18
3518,柏騰,4357,4292,65,47,47,0,1.08
3528,安馳,1889,1916,-27,0,0,0,0.0
3530,晶相光,1370,1345,25,3,3,0,0.22
3532,台勝科,9079,8936,143,882,705,177,9.71
3533,嘉澤,1536,1581,-45,1,1,0,0.07
3535,晶彩科,3977,3875,102,43,53,-10,1.08
3543,州巧,4468,4356,112,31,28,3,0.69
3545,敦泰,4106,4172,-66,47,48,-1,1.14
3550,聯穎,12970,13066,-96,15,15,0,0.12
3557,嘉威,359,359,0,0,0,0,0.0
3563,牧德,6116,6067,49,10,2,8,0.16
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,2017,2013,4,7,6,1,0.35
3588,通嘉,1688,1658,30,0,0,0,0.0
3591,艾笛森,21584,22791,-1207,5,0,5,0.02
3592,瑞鼎,948,962,-14,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,1892,1888,4,2,2,0,0.11
3605,宏致,19074,19957,-883,2720,3021,-301,14.26
3607,谷崧,1978,1955,23,0,0,0,0.0
3617,碩天,1750,1755,-5,10,10,0,0.57
3622,洋華,1406,1473,-67,1,0,1,0.07
3645,達邁,6193,6107,86,24,25,-1,0.39
3652,精聯,538,541,-3,0,0,0,0.0
3653,健策,2878,2803,75,59,56,3,2.05
3661,世芯-KY,5666,5895,-229,26,21,5,0.46
3665,貿聯-KY,4675,4433,242,30,37,-7,0.64
3669,圓展,898,896,2,0,0,0,0.0
3673,TPK-KY,13935,14038,-103,88,90,-2,0.63
3679,新至陞,89,88,1,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7441,7367,74,9,9,0,0.12
3701,大眾控,6098,6065,33,53,48,5,0.87
3702,大聯大,12028,11206,822,37,37,0,0.31
3703,欣陸,1599,1588,11,2,2,0,0.13
3704,合勤控,9477,9368,109,20,26,-6,0.21
3705,永信,350,349,1,0,0,0,0.0
3706,神達,26679,26604,75,46,46,0,0.17
3708,上緯投控,3093,3104,-11,158,151,7,5.11
3711,日月光投控,9537,10233,-696,289,235,54,3.03
3712,永崴投控,2416,2395,21,13,13,0,0.54
3714,富采,25411,26404,-993,672,589,83,2.64
3715,定穎投控,24113,24653,-540,806,508,298,3.34
3716,中化控股,663,661,2,0,0,0,0.0
3717,聯嘉投控,16134,16073,61,5275,4175,1100,32.69
4104,佳醫,68,62,6,1,1,0,1.47
4106,雃博,689,688,1,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,514,514,0,0,0,0,0.0
4133,亞諾法,1220,1226,-6,10,10,0,0.82
4137,麗豐-KY,1138,1137,1,11,11,0,0.97
4142,國光生,6614,6616,-2,0,1,-1,0.0
4148,全宇生技-KY,341,340,1,0,0,0,0.0
4155,訊映,726,757,-31,2,2,0,0.28
4164,承業醫,5069,5077,-8,0,20,-20,0.0
4190,佐登-KY,263,263,0,0,0,0,0.0
4306,炎洲,4313,4512,-199,2,2,0,0.05
4414,如興,700,700,0,0,0,0,0.0
4426,利勤,1007,1034,-27,0,0,0,0.0
4438,廣越,579,588,-9,0,0,0,0.0
4439,冠星-KY,247,249,-2,0,0,0,0.0
4440,宜新實業,110,112,-2,0,0,0,0.0
4441,振大環球,227,221,6,0,0,0,0.0
4526,東台,6354,6447,-93,35,36,-1,0.55
4532,瑞智,2561,2487,74,1,1,0,0.04
4536,拓凱,550,534,16,0,0,0,0.0
4540,全球傳動,4439,4404,35,250,262,-12,5.63
4545,銘鈺,1225,1218,7,2,2,0,0.16
4551,智伸科,4061,4059,2,1,2,-1,0.02
4552,力達-KY,2252,2253,-1,0,0,0,0.0
4555,氣立,2150,2143,7,23,24,-1,1.07
4557,永新-KY,625,625,0,0,0,0,0.0
4560,強信-KY,154,156,-2,1,1,0,0.65
4562,穎漢,1663,1674,-11,33,33,0,1.98
4564,元翎,8679,8614,65,1,1,0,0.01
4566,時碩工業,4507,4491,16,26,26,0,0.58
4569,六方科-KY,729,728,1,0,0,0,0.0
4571,鈞興-KY,1002,1012,-10,0,0,0,0.0
4572,駐龍,249,250,-1,1,1,0,0.4
4576,大銀微系統,2900,2965,-65,49,50,-1,1.69
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2744,2741,3,4,4,0,0.15
4585,達明,633,626,7,54,54,0,8.53
4588,玖鼎電力,323,328,-5,1,1,0,0.31
4590,富田-創,268,259,9,0,0,0,0.0
4720,德淵,3426,3400,26,0,1,-1,0.0
4722,國精化,9870,9907,-37,44,44,0,0.45
4736,泰博,229,226,3,0,0,0,0.0
4737,華廣,2160,2155,5,0,0,0,0.0
4739,康普,8113,8142,-29,82,83,-1,1.01
4746,台耀,2224,2175,49,0,0,0,0.0
4755,三福化,879,881,-2,0,0,0,0.0
4763,材料*-KY,40964,39925,1039,36,42,-6,0.09
4764,雙鍵,4261,4398,-137,23,48,-25,0.54
4766,南寶,982,972,10,1,1,0,0.1
4770,上品,1745,1795,-50,4,9,-5,0.23
4771,望隼,746,719,27,0,0,0,0.0
4807,日成-KY,1335,1317,18,1,2,-1,0.07
4904,遠傳,478,482,-4,31,31,0,6.49
4906,正文,30504,31272,-768,184,199,-15,0.6
4912,聯德控股-KY,3833,3824,9,0,0,0,0.0
4915,致伸,6192,6276,-84,12,14,-2,0.19
4916,事欣科,7902,7950,-48,69,130,-61,0.87
4919,新唐,15720,14145,1575,870,809,61,5.53
4927,泰鼎-KY,26653,26785,-132,295,272,23,1.11
4930,燦星網,3845,3853,-8,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,564,582,-18,0,0,0,0.0
4938,和碩,3992,4090,-98,25,24,1,0.63
4942,嘉彰,568,570,-2,0,0,0,0.0
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2687,2690,-3,37,37,0,1.38
4952,凌通,1347,1351,-4,5,5,0,0.37
4956,光鋐,5734,6150,-416,446,1205,-759,7.78
4958,臻鼎-KY,35329,36903,-1574,283,200,83,0.8
4960,誠美材,16200,16384,-184,112,107,5,0.69
4961,天鈺,1434,1543,-109,13,13,0,0.91
4967,十銓,7251,7280,-29,1417,1431,-14,19.54
4968,立積,4849,4825,24,25,25,0,0.52
4976,佳凌,5224,5181,43,156,157,-1,2.99
4977,眾達-KY,6924,6952,-28,109,124,-15,1.57
4989,榮科,15619,15711,-92,72,158,-86,0.46
4994,傳奇,1855,1852,3,2,2,0,0.11
4999,鑫禾,393,390,3,5,5,0,1.27
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,896,895,1,2,2,0,0.22
5215,科嘉-KY,700,700,0,0,0,0,0.0
5222,全訊,1909,1914,-5,13,16,-3,0.68
5225,東科-KY,1220,1225,-5,12,12,0,0.98
5234,達興材料,1413,1420,-7,95,85,10,6.72
5236,凌陽創新,280,282,-2,4,4,0,1.43
5243,乙盛-KY,8773,8801,-28,14,15,-1,0.16
5244,弘凱,2052,2053,-1,6,6,0,0.29
5258,虹堡,3635,3637,-2,0,0,0,0.0
5269,祥碩,1786,1768,18,66,67,-1,3.7
5283,禾聯碩,51,52,-1,0,0,0,0.0
5284,jpp-KY,4367,4325,42,8,24,-16,0.18
5285,界霖,5648,5432,216,51,52,-1,0.9
5288,豐祥-KY,2642,2647,-5,0,0,0,0.0
5292,華懋,739,734,5,10,10,0,1.35
5306,桂盟,574,574,0,0,0,0,0.0
5388,中磊,8294,8304,-10,12,11,1,0.14
5434,崇越,784,781,3,2,2,0,0.26
5469,瀚宇博,12911,13097,-186,34,38,-4,0.26
5471,松翰,4252,4243,9,15,14,1,0.35
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2398,2421,-23,2,3,-1,0.08
5519,隆大,947,956,-9,0,0,0,0.0
5521,工信,12950,13044,-94,2,2,0,0.02
5522,遠雄,1009,1010,-1,4,4,0,0.4
5525,順天,296,296,0,0,0,0,0.0
5531,鄉林,4616,4658,-42,11,11,0,0.24
5533,皇鼎,341,340,1,1,1,0,0.29
5534,長虹,3559,3491,68,0,0,0,0.0
5538,東明-KY,67,65,2,0,0,0,0.0
5546,永固-KY,24,24,0,0,0,0,0.0
5607,遠雄港,2551,2561,-10,0,0,0,0.0
5608,四維航,6371,6522,-151,350,349,1,5.49
5706,鳳凰,673,673,0,0,0,0,0.0
5871,中租-KY,4996,4486,510,4,6,-2,0.08
5876,上海商銀,394,398,-4,18,18,0,4.57
5880,合庫金,4103,4074,29,73,71,2,1.78
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5206,5215,-9,0,0,0,0.0
6005,群益證,5282,5112,170,3,3,0,0.06
6024,群益期,174,182,-8,0,0,0,0.0
6108,競國,1838,1810,28,14,14,0,0.76
6112,邁達特,3422,3522,-100,23,22,1,0.67
6115,鎰勝,27,27,0,0,0,0,0.0
6116,彩晶,39165,38060,1105,5784,5283,501,14.77
6117,迎廣,2151,2164,-13,13,14,-1,0.6
6120,達運,9038,8619,419,63,52,11,0.7
6128,上福,1761,1761,0,0,0,0,0.0
6133,金橋,3366,3664,-298,30,53,-23,0.89
6136,富爾特,809,830,-21,0,0,0,0.0
6139,亞翔,8981,8911,70,5,5,0,0.06
6141,柏承,31,31,0,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,13010,12881,129,197,198,-1,1.51
6155,鈞寶,3141,3169,-28,27,34,-7,0.86
6164,華興,3354,3408,-54,3,3,0,0.09
6165,浪凡,12358,12397,-39,0,0,0,0.0
6166,凌華,3168,3177,-9,43,32,11,1.36
6168,宏齊,4455,5820,-1365,1077,1336,-259,24.18
6176,瑞儀,4717,4682,35,8,8,0,0.17
6177,達麗,2378,2350,28,3,3,0,0.13
6183,關貿,4,4,0,0,0,0,0.0
6184,大豐電,489,488,1,30,30,0,6.13
6189,豐藝,2202,2201,1,5,4,1,0.23
6191,精成科,18312,18340,-28,59,52,7,0.32
6192,巨路,766,767,-1,0,0,0,0.0
6196,帆宣,1559,1619,-60,22,25,-3,1.41
6197,佳必琪,6311,6319,-8,64,76,-12,1.01
6201,亞弘電,37,38,-1,0,0,0,0.0
6202,盛群,4842,4884,-42,14,11,3,0.29
6205,詮欣,3842,3793,49,12,9,3,0.31
6206,飛捷,1943,1912,31,12,14,-2,0.62
6209,今國光,13758,13951,-193,96,123,-27,0.7
6213,聯茂,18658,19274,-616,930,944,-14,4.98
6214,精誠,710,813,-103,118,118,0,16.62
6215,和椿,5168,5117,51,75,73,2,1.45
6216,居易,683,680,3,16,16,0,2.34
6224,聚鼎,3420,3240,180,45,71,-26,1.32
6225,天瀚,0,0,0,0,0,0,0.0
