證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
2314,台揚,0,0,0,0,0,0,0.0
2316,楠梓電,4092,4049,43,31,34,-3,0.76
2317,鴻海,58103,56442,1661,409,469,-60,0.7
2321,東訊,0,0,0,0,0,0,0.0
2323,中環,31986,31837,149,0,0,0,0.0
2324,仁寶,56824,56680,144,919,1013,-94,1.62
2327,國巨*,48111,47925,186,452,419,33,0.94
2328,廣宇,16587,16494,93,89,92,-3,0.54
2329,華泰,13502,13558,-56,264,267,-3,1.96
2330,台積電,29707,28833,874,16,18,-2,0.05
2331,精英,9871,9878,-7,42,41,1,0.43
2332,友訊,29349,29093,256,251,261,-10,0.86
2337,旺宏,87135,86436,699,1571,1746,-175,1.8
2338,光罩,6934,6954,-20,357,565,-208,5.15
2340,台亞,8203,8247,-44,117,116,1,1.43
2342,茂矽,5615,4339,1276,202,165,37,3.6
2344,華邦電,123000,121319,1681,3497,3734,-237,2.84
2345,智邦,3297,3309,-12,8,9,-1,0.24
2347,聯強,564,543,21,13,13,0,2.3
2348,海悅,1946,1930,16,14,14,0,0.72
2349,錸德,0,0,0,0,0,0,0.0
2351,順德,13855,14403,-548,278,305,-27,2.01
2352,佳世達,14719,14761,-42,11,12,-1,0.07
2353,宏碁,36975,37142,-167,1143,1125,18,3.09
2354,鴻準,25133,24792,341,107,104,3,0.43
2355,敬鵬,8843,8821,22,29,28,1,0.33
2356,英業達,28505,28369,136,89,116,-27,0.31
2357,華碩,1483,1480,3,101,101,0,6.81
2359,所羅門,6542,6606,-64,280,275,5,4.28
2360,致茂,1525,1568,-43,20,20,0,1.31
2362,藍天,2822,2821,1,11,11,0,0.39
2363,矽統,17884,17814,70,123,172,-49,0.69
2364,倫飛,911,909,2,7,7,0,0.77
2365,昆盈,8922,8946,-24,29,29,0,0.33
2367,燿華,23882,23906,-24,254,263,-9,1.06
2368,金像電,12627,11485,1142,110,218,-108,0.87
2369,菱生,14916,14923,-7,76,72,4,0.51
2371,大同,43716,43834,-118,1301,1352,-51,2.98
2373,震旦行,46,46,0,0,0,0,0.0
2374,佳能,15430,15436,-6,16,21,-5,0.1
2375,凱美,6469,6448,21,137,136,1,2.12
2376,技嘉,6278,6258,20,362,284,78,5.77
2377,微星,12076,12122,-46,69,71,-2,0.57
2379,瑞昱,2526,2518,8,28,33,-5,1.11
2380,虹光,0,0,0,0,0,0,0.0
2382,廣達,15766,15546,220,51,83,-32,0.32
2383,台光電,2387,2334,53,2,2,0,0.08
2385,群光,2835,2841,-6,8,8,0,0.28
2387,精元,1160,1162,-2,1,1,0,0.09
2388,威盛,10890,10724,166,66,76,-10,0.61
2390,云辰,2104,2100,4,0,0,0,0.0
2392,正崴,3514,3609,-95,18,18,0,0.51
2393,億光,2171,2114,57,6,5,1,0.28
2395,研華,1538,1512,26,56,42,14,3.64
2397,友通,1549,1548,1,0,0,0,0.0
2399,映泰,11672,11695,-23,328,331,-3,2.81
2401,凌陽,8092,8097,-5,76,87,-11,0.94
2402,毅嘉,12559,12623,-64,63,70,-7,0.5
2404,漢唐,2236,2312,-76,29,29,0,1.3
2405,輔信,7160,7236,-76,28,28,0,0.39
2406,國碩,13437,13520,-83,323,312,11,2.4
2408,南亞科,63339,61723,1616,2056,2603,-547,3.25
2409,友達,305332,303438,1894,13803,15151,-1348,4.52
2412,中華電,1809,1809,0,29,29,0,1.6
2413,環科,5669,5825,-156,174,178,-4,3.07
2414,精技,263,261,2,0,0,0,0.0
2415,錩新,2361,2360,1,0,0,0,0.0
2417,圓剛,3037,3052,-15,6,6,0,0.2
2419,仲琦,5940,5959,-19,8,21,-13,0.13
2420,新巨,414,411,3,0,0,0,0.0
2421,建準,4101,4105,-4,34,21,13,0.83
2423,固緯,311,324,-13,1,1,0,0.32
2424,隴華,0,0,0,0,0,0,0.0
2425,承啟,5558,5545,13,4,4,0,0.07
2426,鼎元,29238,29405,-167,1386,1540,-154,4.74
2427,三商電,5363,5397,-34,104,103,1,1.94
2428,興勤,2747,2717,30,4,4,0,0.15
2429,銘旺科,171,184,-13,0,0,0,0.0
2430,燦坤,55,56,-1,1,1,0,1.82
2431,聯昌,1192,1197,-5,0,0,0,0.0
2432,倚天酷碁-創,305,305,0,0,0,0,0.0
2433,互盛電,26,26,0,0,0,0,0.0
2434,統懋,527,537,-10,7,8,-1,1.33
2436,偉詮電,8057,7912,145,199,94,105,2.47
2438,翔耀,0,0,0,0,0,0,0.0
2439,美律,4117,4123,-6,5,7,-2,0.12
2440,太空梭,1637,1641,-4,4,4,0,0.24
2441,超豐,6580,6687,-107,8,10,-2,0.12
2442,新美齊,4019,4016,3,46,44,2,1.14
2444,兆勁,0,0,0,0,0,0,0.0
2449,京元電子,23826,24011,-185,495,523,-28,2.08
2450,神腦,56,56,0,0,0,0,0.0
2451,創見,5438,5494,-56,138,147,-9,2.54
2453,凌群,2213,2253,-40,0,0,0,0.0
2454,聯發科,10770,10300,470,76,73,3,0.71
2455,全新,10153,10284,-131,692,964,-272,6.82
2457,飛宏,12453,12500,-47,36,41,-5,0.29
2458,義隆,4301,4056,245,82,52,30,1.91
2459,敦吉,98,98,0,0,0,0,0.0
2460,建通,203,203,0,0,0,0,0.0
2461,光群雷,7289,7358,-69,3,3,0,0.04
2462,良得電,2314,2333,-19,1,9,-8,0.04
2464,盟立,19869,20029,-160,467,450,17,2.35
2465,麗臺,5166,5151,15,17,33,-16,0.33
2466,冠西電,5952,5869,83,376,350,26,6.32
2467,志聖,1769,1774,-5,9,9,0,0.51
2468,華經,4162,4009,153,450,501,-51,10.81
2471,資通,1448,1530,-82,3,3,0,0.21
2472,立隆電,5726,5621,105,15,13,2,0.26
2474,可成,6504,6713,-209,4,6,-2,0.06
2476,鉅祥,41467,41780,-313,41,58,-17,0.1
2477,美隆電,1098,1099,-1,0,0,0,0.0
2478,大毅,9380,9505,-125,88,79,9,0.94
2480,敦陽科,392,390,2,0,0,0,0.0
2481,強茂,18748,19205,-457,1042,981,61,5.56
2482,連宇,1715,1709,6,0,0,0,0.0
2483,百容,2020,1996,24,40,40,0,1.98
2484,希華,18364,18531,-167,82,126,-44,0.45
2485,兆赫,10627,10635,-8,180,179,1,1.69
2486,一詮,23007,23006,1,228,230,-2,0.99
2488,漢平,429,431,-2,0,0,0,0.0
2489,瑞軒,37453,37287,166,913,1158,-245,2.44
2491,吉祥全,2139,2148,-9,38,34,4,1.78
2492,華新科,18364,18492,-128,728,697,31,3.96
2493,揚博,9787,9760,27,27,28,-1,0.28
2495,普安,8214,8248,-34,10,10,0,0.12
2496,卓越,32,32,0,0,0,0,0.0
2497,怡利電,1722,1723,-1,0,0,0,0.0
2498,宏達電,29775,29810,-35,435,428,7,1.46
2501,國建,3738,3717,21,40,40,0,1.07
2504,國產,6103,6053,50,0,0,0,0.0
2505,國揚,3442,3420,22,0,0,0,0.0
2506,太設,1804,1803,1,0,0,0,0.0
2509,全坤建,656,630,26,1,1,0,0.15
2511,太子,2522,2517,5,2,2,0,0.08
2514,龍邦,18192,18184,8,3,3,0,0.02
2515,中工,30490,30522,-32,17,17,0,0.06
2516,新建,0,0,0,0,0,0,0.0
2520,冠德,1970,1966,4,2,2,0,0.1
2524,京城,3144,3138,6,1,1,0,0.03
2527,宏璟,5823,5913,-90,0,0,0,0.0
2528,皇普,5476,5469,7,3,3,0,0.05
2530,華建,6685,6678,7,0,0,0,0.0
2534,宏盛,7481,7480,1,0,0,0,0.0
2535,達欣工,196,179,17,3,3,0,1.53
2536,宏普,2664,2664,0,0,0,0,0.0
2537,聯上發,3667,3682,-15,3,3,0,0.08
2538,基泰,2836,2837,-1,0,0,0,0.0
2539,櫻花建,1096,1102,-6,16,28,-12,1.46
2540,愛山林,2828,2825,3,13,13,0,0.46
2542,興富發,5006,5166,-160,0,2,-2,0.0
2543,皇昌,8045,8059,-14,10,10,0,0.12
2545,皇翔,2627,2623,4,3,3,0,0.11
2546,根基,148,149,-1,0,0,0,0.0
2547,日勝生,8815,8906,-91,1,0,1,0.01
2548,華固,2278,2290,-12,28,28,0,1.23
2597,潤弘,146,147,-1,0,0,0,0.0
2601,益航,189,192,-3,0,0,0,0.0
2603,長榮,10859,10714,145,459,454,5,4.23
2605,新興,14396,14206,190,106,139,-33,0.74
2606,裕民,3264,3241,23,101,107,-6,3.09
2607,榮運,663,667,-4,2,2,0,0.3
2608,嘉里大榮,993,993,0,1,1,0,0.1
2609,陽明,31799,31520,279,2070,2103,-33,6.51
2610,華航,39920,39485,435,192,296,-104,0.48
2611,志信,2851,2842,9,1,1,0,0.04
2612,中航,1482,1494,-12,7,7,0,0.47
2613,中櫃,2478,2476,2,0,0,0,0.0
2614,東森,5763,5726,37,0,0,0,0.0
2615,萬海,14970,15144,-174,1104,1143,-39,7.37
2616,山隆,409,412,-3,0,0,0,0.0
2617,台航,2987,3039,-52,7,7,0,0.23
2618,長榮航,20467,20307,160,1016,1085,-69,4.96
2630,亞航,5403,5401,2,17,17,0,0.31
2633,台灣高鐵,1988,1889,99,31,31,0,1.56
2634,漢翔,23552,23701,-149,401,406,-5,1.7
2636,台驊控股,729,824,-95,0,0,0,0.0
2637,慧洋-KY,2485,2545,-60,184,207,-23,7.4
2642,宅配通,595,595,0,5,5,0,0.84
2645,長榮航太,4447,4556,-109,0,0,0,0.0
2646,星宇航空,4125,4224,-99,19,17,2,0.46
2701,萬企,410,406,4,0,0,0,0.0
2702,華園,507,501,6,0,0,0,0.0
2704,國賓,103,100,3,0,0,0,0.0
2705,六福,509,509,0,0,0,0,0.0
2706,第一店,623,614,9,0,0,0,0.0
2707,晶華,119,118,1,0,0,0,0.0
2712,遠雄來,6,6,0,0,0,0,0.0
2722,夏都,317,309,8,0,0,0,0.0
2723,美食-KY,1612,1628,-16,5,5,0,0.31
2727,王品,270,285,-15,1,1,0,0.37
2731,雄獅,766,763,3,7,7,0,0.91
2739,寒舍,909,906,3,0,0,0,0.0
2748,雲品,444,445,-1,0,0,0,0.0
2753,八方雲集,405,404,1,2,2,0,0.49
2762,世界健身-KY,218,218,0,0,0,0,0.0
2801,彰銀,9423,9755,-332,226,210,16,2.4
2812,台中銀,3519,3351,168,2,2,0,0.06
2816,旺旺保,1070,1102,-32,10,10,0,0.93
2820,華票,333,340,-7,1,1,0,0.3
2832,台產,685,685,0,0,0,0,0.0
2834,臺企銀,29899,30486,-587,47,513,-466,0.16
2836,高雄銀,6235,6236,-1,2,2,0,0.03
2838,聯邦銀,2105,2102,3,0,0,0,0.0
2845,遠東銀,4396,4482,-86,21,21,0,0.48
2849,安泰銀,545,518,27,0,0,0,0.0
2850,新產,255,245,10,0,0,0,0.0
2851,中再保,5116,5125,-9,30,32,-2,0.59
2852,第一保,1583,1582,1,0,0,0,0.0
2855,統一證,4389,4187,202,178,180,-2,4.06
2880,華南金,819,809,10,94,97,-3,11.48
2881,富邦金,5812,5550,262,344,361,-17,5.92
2882,國泰金,5034,4990,44,1496,1497,-1,29.72
2883,凱基金,10286,9906,380,349,354,-5,3.39
2884,玉山金,6609,6764,-155,282,287,-5,4.27
2885,元大金,1643,1634,9,4,4,0,0.24
2886,兆豐金,2794,2775,19,19,18,1,0.68
2887,台新新光金,42077,42085,-8,321,395,-74,0.76
2889,國票金,4067,4019,48,60,61,-1,1.48
2890,永豐金,2077,2116,-39,101,80,21,4.86
2891,中信金,2667,2636,31,63,83,-20,2.36
2892,第一金,15993,16061,-68,135,138,-3,0.84
2897,王道銀行,1247,1176,71,6,6,0,0.48
2901,欣欣,523,560,-37,0,0,0,0.0
2903,遠百,1562,1568,-6,0,0,0,0.0
2904,匯僑,6,6,0,0,0,0,0.0
2905,三商,3688,3810,-122,14,15,-1,0.38
2906,高林,663,663,0,0,0,0,0.0
2908,特力,13640,13404,236,0,0,0,0.0
2910,統領,38,39,-1,0,0,0,0.0
2911,麗嬰房,251,250,1,0,0,0,0.0
2912,統一超,999,520,479,0,0,0,0.0
2913,農林,8274,8237,37,1,1,0,0.01
2915,潤泰全,8966,8955,11,14,14,0,0.16
2929,淘帝-KY,1993,1961,32,0,0,0,0.0
2939,永邑-KY,575,575,0,1,0,1,0.17
3002,歐格,1856,1836,20,31,31,0,1.67
3003,健和興,2423,2478,-55,2,2,0,0.08
3004,豐達科,1724,1720,4,3,4,-1,0.17
3005,神基,7737,7718,19,45,45,0,0.58
3006,晶豪科,20139,19978,161,432,488,-56,2.15
3008,大立光,4320,4189,131,56,54,2,1.3
3010,華立,1038,1075,-37,3,3,0,0.29
3011,今皓,2514,2510,4,0,0,0,0.0
3013,晟銘電,8576,8542,34,17,16,1,0.2
3014,聯陽,2798,2823,-25,21,42,-21,0.75
3015,全漢,2406,2410,-4,0,0,0,0.0
3016,嘉晶,11776,13767,-1991,2487,1368,1119,21.12
3017,奇鋐,3853,3851,2,65,57,8,1.69
3018,隆銘綠能,0,0,0,0,0,0,0.0
3019,亞光,12706,12525,181,47,65,-18,0.37
3021,鴻名,993,751,242,4,1,3,0.4
3022,威強電,5687,5748,-61,32,27,5,0.56
3023,信邦,1141,1151,-10,5,5,0,0.44
3024,憶聲,9840,9940,-100,11,11,0,0.11
3025,星通,1611,1598,13,0,0,0,0.0
3026,禾伸堂,12555,12635,-80,452,389,63,3.6
3027,盛達,4559,4614,-55,1,1,0,0.02
3028,增你強,3014,3018,-4,171,145,26,5.67
3029,零壹,3714,3769,-55,34,24,10,0.92
3030,德律,9958,9942,16,9,10,-1,0.09
3031,佰鴻,5831,5451,380,88,44,44,1.51
3032,偉訓,7354,7288,66,3,6,-3,0.04
3033,威健,8992,8971,21,949,947,2,10.55
3034,聯詠,2498,2403,95,93,93,0,3.72
3035,智原,9516,9798,-282,396,384,12,4.16
3036,文曄,15346,15269,77,86,92,-6,0.56
3037,欣興,32653,32490,163,769,756,13,2.36
3038,全台,1190,1179,11,0,0,0,0.0
3040,遠見,9157,9163,-6,6,6,0,0.07
3041,揚智,2927,2942,-15,47,57,-10,1.61
3042,晶技,18528,17353,1175,350,278,72,1.89
3043,科風,843,843,0,0,0,0,0.0
3044,健鼎,5549,5664,-115,37,39,-2,0.67
3045,台灣大,509,847,-338,226,256,-30,44.4
3046,建碁,1254,1252,2,4,4,0,0.32
3047,訊舟,6565,6533,32,15,22,-7,0.23
3048,益登,6250,6259,-9,25,24,1,0.4
3049,精金,5029,5002,27,10,4,6,0.2
3050,鈺德,2965,2965,0,0,0,0,0.0
3051,力特,4010,3992,18,0,0,0,0.0
3052,夆典,1704,1709,-5,0,0,0,0.0
3054,立萬利,960,991,-31,0,0,0,0.0
3055,蔚華科,8858,8743,115,391,457,-66,4.41
3056,富華新,3439,3478,-39,0,0,0,0.0
3057,喬鼎,0,0,0,0,0,0,0.0
3058,立德,0,0,0,0,0,0,0.0
3059,華晶科,11227,11191,36,7,7,0,0.06
3060,銘異,8366,8420,-54,10,10,0,0.12
3062,建漢,11547,11401,146,73,77,-4,0.63
3090,日電貿,6401,6324,77,41,43,-2,0.64
3092,鴻碩,3690,3693,-3,3,3,0,0.08
3094,聯傑,5793,5823,-30,282,315,-33,4.87
3130,一零四,10,10,0,0,0,0,0.0
3135,凌航,3071,3109,-38,114,114,0,3.71
3138,耀登,2386,2346,40,12,19,-7,0.5
3149,正達,23076,23256,-180,110,135,-25,0.48
3150,鈺寶-創,213,213,0,0,0,0,0.0
3164,景岳,300,301,-1,0,0,0,0.0
3167,大量,8625,8465,160,171,122,49,1.98
3168,眾福科,27,27,0,0,0,0,0.0
3189,景碩,21364,21207,157,884,706,178,4.14
3209,全科,5035,5044,-9,6,6,0,0.12
3229,晟鈦,1047,1040,7,20,28,-8,1.91
3231,緯創,52569,52852,-283,361,400,-39,0.69
3257,虹冠電,2198,2195,3,4,4,0,0.18
3266,昇陽,346,346,0,0,0,0,0.0
3296,勝德,1638,1633,5,2,2,0,0.12
3305,昇貿,6854,6865,-11,35,31,4,0.51
3308,聯德,569,577,-8,0,0,0,0.0
3311,閎暉,2557,2534,23,55,53,2,2.15
3312,弘憶股,5243,5225,18,5,4,1,0.1
3321,同泰,0,0,0,0,0,0,0.0
3338,泰碩,3428,3431,-3,12,12,0,0.35
3346,麗清,2902,2906,-4,18,24,-6,0.62
3356,奇偶,1282,1255,27,0,0,0,0.0
3376,新日興,12230,12168,62,48,63,-15,0.39
3380,明泰,6260,6252,8,7,20,-13,0.11
3406,玉晶光,3482,3527,-45,200,203,-3,5.74
3413,京鼎,3644,3674,-30,2,3,-1,0.05
3416,融程電,845,840,5,14,14,0,1.66
3419,譁裕,57,325,-268,0,0,0,0.0
3432,台端,0,0,0,0,0,0,0.0
3437,榮創,3521,3556,-35,134,145,-11,3.81
3443,創意,4948,4890,58,174,173,1,3.52
3447,展達,1750,1741,9,6,6,0,0.34
3450,聯鈞,13586,13442,144,231,212,19,1.7
3481,群創,323996,324147,-151,3991,4403,-412,1.23
3494,誠研,0,0,0,0,0,0,0.0
3501,維熹,1069,1111,-42,0,0,0,0.0
3504,揚明光,3583,3599,-16,232,230,2,6.48
3515,華擎,1649,1649,0,3,3,0,0.18
3518,柏騰,4746,4394,352,57,54,3,1.2
3528,安馳,1536,1513,23,0,0,0,0.0
3530,晶相光,1377,1367,10,3,3,0,0.22
3532,台勝科,8843,8807,36,614,647,-33,6.94
3533,嘉澤,1809,1813,-4,0,0,0,0.0
3535,晶彩科,4099,4001,98,47,43,4,1.15
3543,州巧,4401,4495,-94,32,32,0,0.73
3545,敦泰,4101,4097,4,48,48,0,1.17
3550,聯穎,12620,12733,-113,11,15,-4,0.09
3557,嘉威,360,360,0,0,0,0,0.0
3563,牧德,6817,6583,234,18,14,4,0.26
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,2034,2021,13,6,5,1,0.29
3588,通嘉,1658,1689,-31,1,0,1,0.06
3591,艾笛森,21651,21598,53,46,47,-1,0.21
3592,瑞鼎,956,957,-1,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,1916,1917,-1,16,2,14,0.84
3605,宏致,18523,18443,80,3108,3017,91,16.78
3607,谷崧,1979,1973,6,0,0,0,0.0
3617,碩天,1628,1674,-46,10,10,0,0.61
3622,洋華,1417,1413,4,0,1,-1,0.0
3645,達邁,6633,6676,-43,31,29,2,0.47
3652,精聯,533,534,-1,0,0,0,0.0
3653,健策,2999,2777,222,207,154,53,6.9
3661,世芯-KY,5732,5741,-9,23,27,-4,0.4
3665,貿聯-KY,4966,5057,-91,34,38,-4,0.68
3669,圓展,893,894,-1,0,0,0,0.0
3673,TPK-KY,14223,14128,95,87,86,1,0.61
3679,新至陞,90,90,0,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7390,7398,-8,9,9,0,0.12
3701,大眾控,6080,6063,17,46,46,0,0.76
3702,大聯大,13472,13232,240,42,36,6,0.31
3703,欣陸,1596,1596,0,2,2,0,0.13
3704,合勤控,9182,9229,-47,22,20,2,0.24
3705,永信,352,354,-2,0,0,0,0.0
3706,神達,26575,26798,-223,41,45,-4,0.15
3708,上緯投控,3076,3089,-13,27,136,-109,0.88
3711,日月光投控,9012,9207,-195,296,302,-6,3.28
3712,永崴投控,2232,2232,0,13,13,0,0.58
3714,富采,24355,24766,-411,242,397,-155,0.99
3715,定穎投控,24201,24213,-12,513,551,-38,2.12
3716,中化控股,663,663,0,0,0,0,0.0
3717,聯嘉投控,16677,16845,-168,3479,5103,-1624,20.86
4104,佳醫,72,72,0,1,1,0,1.39
4106,雃博,685,687,-2,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,515,515,0,0,0,0,0.0
4133,亞諾法,1218,1219,-1,10,10,0,0.82
4137,麗豐-KY,1147,1139,8,11,11,0,0.96
4142,國光生,6508,6578,-70,0,0,0,0.0
4148,全宇生技-KY,346,343,3,0,0,0,0.0
4155,訊映,632,633,-1,0,0,0,0.0
4164,承業醫,4949,5053,-104,0,0,0,0.0
4190,佐登-KY,263,263,0,0,0,0,0.0
4306,炎洲,4279,4268,11,2,2,0,0.05
4414,如興,713,695,18,0,0,0,0.0
4426,利勤,1002,1010,-8,0,0,0,0.0
4438,廣越,574,570,4,0,0,0,0.0
4439,冠星-KY,247,247,0,0,0,0,0.0
4440,宜新實業,110,110,0,0,0,0,0.0
4441,振大環球,225,225,0,0,0,0,0.0
4526,東台,6243,6258,-15,39,35,4,0.62
4532,瑞智,2604,2576,28,1,1,0,0.04
4536,拓凱,549,548,1,0,0,0,0.0
4540,全球傳動,4451,4454,-3,252,246,6,5.66
4545,銘鈺,1236,1233,3,2,2,0,0.16
4551,智伸科,4363,4354,9,2,2,0,0.05
4552,力達-KY,2220,2244,-24,0,0,0,0.0
4555,氣立,2144,2147,-3,23,23,0,1.07
4557,永新-KY,626,626,0,0,0,0,0.0
4560,強信-KY,152,154,-2,0,1,-1,0.0
4562,穎漢,1662,1664,-2,31,31,0,1.87
4564,元翎,8606,8667,-61,1,1,0,0.01
4566,時碩工業,4395,4514,-119,101,34,67,2.3
4569,六方科-KY,730,730,0,0,0,0,0.0
4571,鈞興-KY,985,992,-7,0,0,0,0.0
4572,駐龍,246,249,-3,1,1,0,0.41
4576,大銀微系統,2670,2668,2,30,38,-8,1.12
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2750,2743,7,4,4,0,0.15
4585,達明,639,630,9,54,54,0,8.45
4588,玖鼎電力,321,321,0,1,1,0,0.31
4590,富田-創,281,278,3,0,0,0,0.0
4720,德淵,3382,3391,-9,0,0,0,0.0
4722,國精化,9735,9857,-122,46,44,2,0.47
4736,泰博,229,229,0,0,0,0,0.0
4737,華廣,2166,2162,4,0,0,0,0.0
4739,康普,8044,8058,-14,82,83,-1,1.02
4746,台耀,2215,2189,26,0,0,0,0.0
4755,三福化,882,882,0,0,0,0,0.0
4763,材料*-KY,41221,41308,-87,28,30,-2,0.07
4764,雙鍵,4253,4259,-6,26,24,2,0.61
4766,南寶,977,982,-5,1,1,0,0.1
4770,上品,1994,2478,-484,19,14,5,0.95
4771,望隼,741,737,4,0,0,0,0.0
4807,日成-KY,1328,1339,-11,1,1,0,0.08
4904,遠傳,470,458,12,31,31,0,6.6
4906,正文,30143,30597,-454,142,151,-9,0.47
4912,聯德控股-KY,3779,3785,-6,0,0,0,0.0
4915,致伸,5959,6093,-134,18,18,0,0.3
4916,事欣科,7861,7975,-114,63,67,-4,0.8
4919,新唐,18773,18205,568,1061,1419,-358,5.65
4927,泰鼎-KY,26968,26763,205,181,238,-57,0.67
4930,燦星網,3835,3836,-1,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,576,576,0,0,0,0,0.0
4938,和碩,4032,3952,80,23,37,-14,0.57
4942,嘉彰,577,575,2,0,0,0,0.0
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2678,2690,-12,37,37,0,1.38
4952,凌通,1357,1345,12,5,5,0,0.37
4956,光鋐,6622,6554,68,382,366,16,5.77
4958,臻鼎-KY,38381,37432,949,219,197,22,0.57
4960,誠美材,15572,15557,15,103,115,-12,0.66
4961,天鈺,1414,1434,-20,8,8,0,0.57
4967,十銓,7244,7254,-10,1405,1417,-12,19.4
4968,立積,4838,4833,5,42,35,7,0.87
4976,佳凌,5221,5213,8,147,149,-2,2.82
4977,眾達-KY,6808,6812,-4,104,116,-12,1.53
4989,榮科,15475,15485,-10,70,69,1,0.45
4994,傳奇,1869,1862,7,2,2,0,0.11
4999,鑫禾,394,393,1,5,5,0,1.27
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,896,896,0,2,2,0,0.22
5215,科嘉-KY,701,700,1,0,0,0,0.0
5222,全訊,1904,1897,7,11,11,0,0.58
5225,東科-KY,1211,1211,0,10,10,0,0.83
5234,達興材料,1409,1411,-2,110,110,0,7.81
5236,凌陽創新,284,283,1,4,4,0,1.41
5243,乙盛-KY,8728,8779,-51,3,2,1,0.03
5244,弘凱,2034,2059,-25,6,6,0,0.29
5258,虹堡,3650,3653,-3,0,0,0,0.0
5269,祥碩,1783,1786,-3,64,66,-2,3.59
5283,禾聯碩,50,51,-1,0,0,0,0.0
5284,jpp-KY,4435,4403,32,2,3,-1,0.05
5285,界霖,5581,5583,-2,47,51,-4,0.84
5288,豐祥-KY,2658,2639,19,0,0,0,0.0
5292,華懋,733,733,0,10,10,0,1.36
5306,桂盟,570,572,-2,0,0,0,0.0
5388,中磊,8210,8291,-81,12,13,-1,0.15
5434,崇越,783,781,2,2,2,0,0.26
5469,瀚宇博,12856,12885,-29,35,34,1,0.27
5471,松翰,4303,4303,0,15,15,0,0.35
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2547,2493,54,2,2,0,0.08
5519,隆大,964,949,15,0,0,0,0.0
5521,工信,12662,12945,-283,2,3,-1,0.02
5522,遠雄,1021,1012,9,4,4,0,0.39
5525,順天,298,297,1,0,0,0,0.0
5531,鄉林,4478,4602,-124,11,11,0,0.25
5533,皇鼎,342,341,1,1,1,0,0.29
5534,長虹,3549,3557,-8,0,0,0,0.0
5538,東明-KY,68,67,1,0,0,0,0.0
5546,永固-KY,24,24,0,0,0,0,0.0
5607,遠雄港,2540,2550,-10,0,0,0,0.0
5608,四維航,6381,6357,24,336,347,-11,5.27
5706,鳳凰,679,677,2,0,0,0,0.0
5871,中租-KY,5095,5060,35,4,5,-1,0.08
5876,上海商銀,388,394,-6,18,18,0,4.64
5880,合庫金,4060,4046,14,51,72,-21,1.26
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5286,5236,50,4,0,4,0.08
6005,群益證,5420,5253,167,2,3,-1,0.04
6024,群益期,176,176,0,0,0,0,0.0
6108,競國,1842,1832,10,11,14,-3,0.6
6112,邁達特,3331,3289,42,25,19,6,0.75
6115,鎰勝,27,27,0,0,0,0,0.0
6116,彩晶,41879,40745,1134,6865,6657,208,16.39
6117,迎廣,2133,2143,-10,14,14,0,0.66
6120,達運,9323,9144,179,55,55,0,0.59
6128,上福,1759,1761,-2,0,0,0,0.0
6133,金橋,3472,3444,28,20,24,-4,0.58
6136,富爾特,802,802,0,0,0,0,0.0
6139,亞翔,9205,9199,6,19,10,9,0.21
6141,柏承,31,31,0,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,12859,13013,-154,192,192,0,1.49
6155,鈞寶,3223,3132,91,55,30,25,1.71
6164,華興,3342,3356,-14,3,3,0,0.09
6165,浪凡,12326,12335,-9,2,0,2,0.02
6166,凌華,3134,3145,-11,41,38,3,1.31
6168,宏齊,5550,5320,230,896,1194,-298,16.14
6176,瑞儀,4731,4716,15,6,6,0,0.13
6177,達麗,2367,2360,7,3,3,0,0.13
6183,關貿,4,4,0,0,0,0,0.0
6184,大豐電,491,491,0,30,30,0,6.11
6189,豐藝,2190,2197,-7,11,11,0,0.5
6191,精成科,18361,18309,52,54,54,0,0.29
6192,巨路,764,763,1,0,0,0,0.0
6196,帆宣,1754,1695,59,11,11,0,0.63
6197,佳必琪,6339,6334,5,55,64,-9,0.87
6201,亞弘電,37,37,0,0,0,0,0.0
6202,盛群,4799,4853,-54,16,16,0,0.33
6205,詮欣,4017,4260,-243,46,51,-5,1.15
6206,飛捷,1855,1873,-18,10,12,-2,0.54
6209,今國光,14254,14149,105,259,92,167,1.82
6213,聯茂,18560,18029,531,1010,905,105,5.44
6214,精誠,688,703,-15,117,117,0,17.01
6215,和椿,5187,5158,29,62,70,-8,1.2
6216,居易,679,679,0,16,16,0,2.36
6224,聚鼎,3412,3413,-1,56,51,5,1.64
6225,天瀚,0,0,0,0,0,0,0.0
6226,光鼎,3850,3997,-147,1217,1604,-387,31.61
