證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
2317,鴻海,54570,53612,958,491,496,-5,0.9
2321,東訊,0,0,0,0,0,0,0.0
2323,中環,30738,30634,104,13,13,0,0.04
2324,仁寶,55320,55071,249,1089,1129,-40,1.97
2327,國巨*,42662,48872,-6210,472,607,-135,1.11
2328,廣宇,15887,15874,13,82,82,0,0.52
2329,華泰,13676,13719,-43,287,287,0,2.1
2330,台積電,27577,27517,60,39,45,-6,0.14
2331,精英,10098,10140,-42,113,165,-52,1.12
2332,友訊,27784,27665,119,273,346,-73,0.98
2337,旺宏,86917,87105,-188,2126,2143,-17,2.45
2338,光罩,5206,5190,16,49,77,-28,0.94
2340,台亞,8012,8012,0,57,54,3,0.71
2342,茂矽,3881,3793,88,35,37,-2,0.9
2344,華邦電,114231,121793,-7562,5618,4099,1519,4.92
2345,智邦,2718,2329,389,15,15,0,0.55
2347,聯強,861,855,6,10,10,0,1.16
2348,海悅,2051,2122,-71,11,11,0,0.54
2349,錸德,0,0,0,0,0,0,0.0
2351,順德,15333,15537,-204,328,415,-87,2.14
2352,佳世達,15399,15404,-5,15,15,0,0.1
2353,宏碁,37922,37311,611,2097,2142,-45,5.53
2354,鴻準,26027,26336,-309,110,124,-14,0.42
2355,敬鵬,8726,8508,218,39,38,1,0.45
2356,英業達,29394,28267,1127,367,430,-63,1.25
2357,華碩,1904,1789,115,35,40,-5,1.84
2359,所羅門,6989,7531,-542,358,325,33,5.12
2360,致茂,1252,1397,-145,23,25,-2,1.84
2362,藍天,2848,2775,73,12,12,0,0.42
2363,矽統,18218,17891,327,63,50,13,0.35
2364,倫飛,914,914,0,8,8,0,0.88
2365,昆盈,8824,8804,20,43,37,6,0.49
2367,燿華,23765,23793,-28,302,383,-81,1.27
2368,金像電,8864,8787,77,75,91,-16,0.85
2369,菱生,13866,13402,464,98,104,-6,0.71
2371,大同,43686,43663,23,1048,1049,-1,2.4
2373,震旦行,45,45,0,0,0,0,0.0
2374,佳能,16174,16140,34,31,32,-1,0.19
2375,凱美,6376,6437,-61,132,134,-2,2.07
2376,技嘉,6429,6577,-148,425,220,205,6.61
2377,微星,14098,13747,351,50,59,-9,0.35
2379,瑞昱,2751,2633,118,3,0,3,0.11
2380,虹光,0,0,0,0,0,0,0.0
2382,廣達,15671,14992,679,54,88,-34,0.34
2383,台光電,2083,2073,10,2,1,1,0.1
2385,群光,2946,2871,75,14,21,-7,0.48
2387,精元,1196,1208,-12,0,0,0,0.0
2388,威盛,11060,10476,584,146,136,10,1.32
2390,云辰,2165,2132,33,0,0,0,0.0
2392,正崴,3608,3961,-353,43,40,3,1.19
2393,億光,2093,2085,8,24,25,-1,1.15
2395,研華,1808,1943,-135,33,34,-1,1.83
2397,友通,1560,1583,-23,0,0,0,0.0
2399,映泰,11411,11497,-86,282,340,-58,2.47
2401,凌陽,8055,8017,38,98,82,16,1.22
2402,毅嘉,12354,12259,95,84,107,-23,0.68
2404,漢唐,2493,2440,53,2,2,0,0.08
2405,輔信,7332,7325,7,28,28,0,0.38
2406,國碩,12417,12392,25,162,166,-4,1.3
2408,南亞科,66152,69416,-3264,2407,2123,284,3.64
2409,友達,228187,248299,-20112,14072,13084,988,6.17
2412,中華電,2571,2404,167,27,79,-52,1.05
2413,環科,4617,4504,113,60,50,10,1.3
2414,精技,268,268,0,0,0,0,0.0
2415,錩新,2455,2452,3,0,0,0,0.0
2417,圓剛,2983,2984,-1,15,11,4,0.5
2419,仲琦,5917,5942,-25,4,15,-11,0.07
2420,新巨,465,463,2,0,0,0,0.0
2421,建準,4268,4294,-26,43,77,-34,1.01
2423,固緯,428,427,1,1,1,0,0.23
2424,隴華,0,0,0,0,0,0,0.0
2425,承啟,5530,5569,-39,4,4,0,0.07
2426,鼎元,28111,27987,124,2160,2325,-165,7.68
2427,三商電,5401,5335,66,1,1,0,0.02
2428,興勤,2771,2746,25,9,9,0,0.32
2429,銘旺科,193,193,0,0,0,0,0.0
2430,燦坤,58,58,0,1,1,0,1.72
2431,聯昌,1200,1215,-15,0,0,0,0.0
2432,倚天酷碁-創,306,306,0,0,0,0,0.0
2433,互盛電,26,26,0,0,0,0,0.0
2434,統懋,573,567,6,6,10,-4,1.05
2436,偉詮電,7609,8493,-884,311,462,-151,4.09
2438,翔耀,0,0,0,0,0,0,0.0
2439,美律,4333,4300,33,5,3,2,0.12
2440,太空梭,1583,1592,-9,10,10,0,0.63
2441,超豐,7254,7313,-59,10,0,10,0.14
2442,新美齊,3952,3989,-37,55,0,55,1.39
2444,兆勁,0,0,0,0,0,0,0.0
2449,京元電子,23751,24044,-293,168,157,11,0.71
2450,神腦,58,58,0,0,0,0,0.0
2451,創見,6147,6210,-63,256,251,5,4.16
2453,凌群,2253,2253,0,1,1,0,0.04
2454,聯發科,10320,10544,-224,72,74,-2,0.7
2455,全新,8319,8671,-352,734,729,5,8.82
2457,飛宏,12481,12508,-27,41,41,0,0.33
2458,義隆,3835,3844,-9,62,70,-8,1.62
2459,敦吉,98,98,0,0,0,0,0.0
2460,建通,206,206,0,0,0,0,0.0
2461,光群雷,7682,7712,-30,11,11,0,0.14
2462,良得電,2281,2272,9,0,0,0,0.0
2464,盟立,19630,19329,301,196,249,-53,1.0
2465,麗臺,5043,5105,-62,55,60,-5,1.09
2466,冠西電,5818,5791,27,300,306,-6,5.16
2467,志聖,1693,1701,-8,43,43,0,2.54
2468,華經,3431,3401,30,18,5,13,0.52
2471,資通,1271,1266,5,1,1,0,0.08
2472,立隆電,5524,5512,12,19,14,5,0.34
2474,可成,6837,7041,-204,4,6,-2,0.06
2476,鉅祥,41397,41379,18,24,22,2,0.06
2477,美隆電,1121,1120,1,2,2,0,0.18
2478,大毅,9797,9864,-67,140,163,-23,1.43
2480,敦陽科,460,453,7,0,0,0,0.0
2481,強茂,16452,16594,-142,813,719,94,4.94
2482,連宇,1707,1720,-13,0,0,0,0.0
2483,百容,2047,2058,-11,7,8,-1,0.34
2484,希華,15843,15917,-74,125,118,7,0.79
2485,兆赫,10750,10798,-48,195,214,-19,1.81
2486,一詮,23902,24026,-124,487,527,-40,2.04
2488,漢平,452,447,5,0,0,0,0.0
2489,瑞軒,32331,34282,-1951,1117,1196,-79,3.45
2491,吉祥全,2064,2077,-13,20,20,0,0.97
2492,華新科,16041,16559,-518,677,1173,-496,4.22
2493,揚博,9081,9226,-145,16,16,0,0.18
2495,普安,7881,7878,3,6,7,-1,0.08
2496,卓越,34,34,0,0,0,0,0.0
2497,怡利電,1708,1695,13,1,1,0,0.06
2498,宏達電,29078,28871,207,206,199,7,0.71
2501,國建,4696,4761,-65,7,7,0,0.15
2504,國產,6032,6042,-10,0,0,0,0.0
2505,國揚,3313,3313,0,0,0,0,0.0
2506,太設,1852,1852,0,0,0,0,0.0
2509,全坤建,624,622,2,1,1,0,0.16
2511,太子,2409,2405,4,1,2,-1,0.04
2514,龍邦,18162,18166,-4,0,0,0,0.0
2515,中工,29526,29351,175,44,45,-1,0.15
2516,新建,0,0,0,0,0,0,0.0
2520,冠德,1921,1934,-13,4,4,0,0.21
2524,京城,3186,3190,-4,0,0,0,0.0
2527,宏璟,5606,5575,31,0,0,0,0.0
2528,皇普,5589,5589,0,0,0,0,0.0
2530,華建,6708,6716,-8,0,3,-3,0.0
2534,宏盛,7491,8501,-1010,0,0,0,0.0
2535,達欣工,243,247,-4,3,3,0,1.23
2536,宏普,2854,2862,-8,0,0,0,0.0
2537,聯上發,3640,3664,-24,5,5,0,0.14
2538,基泰,2782,2796,-14,2,2,0,0.07
2539,櫻花建,1320,1326,-6,25,25,0,1.89
2540,愛山林,2731,2744,-13,15,15,0,0.55
2542,興富發,3669,3734,-65,11,15,-4,0.3
2543,皇昌,8456,8509,-53,15,16,-1,0.18
2545,皇翔,2708,2728,-20,1,1,0,0.04
2546,根基,178,179,-1,0,0,0,0.0
2547,日勝生,9505,9500,5,0,0,0,0.0
2548,華固,1766,1810,-44,9,9,0,0.51
2597,潤弘,155,160,-5,0,0,0,0.0
2601,益航,251,252,-1,0,0,0,0.0
2603,長榮,11902,12095,-193,347,396,-49,2.92
2605,新興,14632,14447,185,89,111,-22,0.61
2606,裕民,4119,4195,-76,244,264,-20,5.92
2607,榮運,708,714,-6,2,2,0,0.28
2608,嘉里大榮,1138,1137,1,1,1,0,0.09
2609,陽明,34085,34881,-796,1964,2050,-86,5.76
2610,華航,41503,42409,-906,167,144,23,0.4
2611,志信,2827,3031,-204,1,1,0,0.04
2612,中航,1734,1737,-3,18,17,1,1.04
2613,中櫃,2708,2790,-82,6,6,0,0.22
2614,東森,5531,5549,-18,0,0,0,0.0
2615,萬海,13474,13757,-283,1155,1354,-199,8.57
2616,山隆,422,422,0,0,0,0,0.0
2617,台航,2514,2498,16,4,4,0,0.16
2618,長榮航,21727,21867,-140,952,936,16,4.38
2630,亞航,5578,5614,-36,38,42,-4,0.68
2633,台灣高鐵,1640,1642,-2,38,36,2,2.32
2634,漢翔,23902,23990,-88,388,363,25,1.62
2636,台驊控股,731,736,-5,1,1,0,0.14
2637,慧洋-KY,3523,3594,-71,181,246,-65,5.14
2642,宅配通,593,593,0,5,5,0,0.84
2645,長榮航太,4703,4683,20,3,5,-2,0.06
2646,星宇航空,3890,3734,156,23,31,-8,0.59
2701,萬企,367,358,9,0,0,0,0.0
2702,華園,472,446,26,0,0,0,0.0
2704,國賓,94,87,7,0,0,0,0.0
2705,六福,537,542,-5,0,0,0,0.0
2706,第一店,617,619,-2,0,0,0,0.0
2707,晶華,146,145,1,0,0,0,0.0
2712,遠雄來,6,6,0,0,0,0,0.0
2722,夏都,289,288,1,0,0,0,0.0
2723,美食-KY,1504,1496,8,13,15,-2,0.86
2727,王品,269,271,-2,3,3,0,1.12
2731,雄獅,820,819,1,6,6,0,0.73
2739,寒舍,881,881,0,0,0,0,0.0
2748,雲品,460,478,-18,0,0,0,0.0
2753,八方雲集,474,474,0,2,2,0,0.42
2762,世界健身-KY,221,223,-2,0,0,0,0.0
2801,彰銀,10257,8909,1348,160,132,28,1.56
2812,台中銀,4159,4104,55,29,29,0,0.7
2816,旺旺保,1103,1104,-1,5,5,0,0.45
2820,華票,351,349,2,1,1,0,0.28
2832,台產,570,568,2,0,0,0,0.0
2834,臺企銀,25004,25274,-270,65,34,31,0.26
2836,高雄銀,5921,5987,-66,3,3,0,0.05
2838,聯邦銀,1727,1726,1,6,6,0,0.35
2845,遠東銀,2860,2685,175,35,41,-6,1.22
2849,安泰銀,341,320,21,0,0,0,0.0
2850,新產,227,227,0,0,0,0,0.0
2851,中再保,2942,3014,-72,28,27,1,0.95
2852,第一保,1624,1620,4,0,0,0,0.0
2855,統一證,4690,4777,-87,146,144,2,3.11
2880,華南金,742,802,-60,127,120,7,17.12
2881,富邦金,6010,6335,-325,372,367,5,6.19
2882,國泰金,5339,5898,-559,1563,1554,9,29.28
2883,凱基金,9841,9686,155,288,273,15,2.93
2884,玉山金,6471,5301,1170,335,252,83,5.18
2885,元大金,1694,1841,-147,9,9,0,0.53
2886,兆豐金,1539,1678,-139,40,37,3,2.6
2887,台新新光金,42054,41840,214,470,380,90,1.12
2889,國票金,3910,3812,98,50,50,0,1.28
2890,永豐金,1528,1602,-74,82,79,3,5.37
2891,中信金,3332,3521,-189,86,71,15,2.58
2892,第一金,9477,9397,80,86,72,14,0.91
2897,王道銀行,1371,1243,128,4,3,1,0.29
2901,欣欣,476,476,0,0,0,0,0.0
2903,遠百,1544,1556,-12,0,0,0,0.0
2904,匯僑,9,9,0,0,0,0,0.0
2905,三商,6842,6724,118,17,15,2,0.25
2906,高林,577,577,0,0,0,0,0.0
2908,特力,15751,15664,87,0,0,0,0.0
2910,統領,44,44,0,0,0,0,0.0
2911,麗嬰房,219,214,5,0,0,0,0.0
2912,統一超,635,667,-32,0,0,0,0.0
2913,農林,7709,7699,10,1,1,0,0.01
2915,潤泰全,9975,9842,133,14,14,0,0.14
2929,淘帝-KY,2051,2048,3,0,0,0,0.0
2939,永邑-KY,599,599,0,0,0,0,0.0
3002,歐格,1835,1838,-3,23,21,2,1.25
3003,健和興,2583,2390,193,9,5,4,0.35
3004,豐達科,2018,2029,-11,2,2,0,0.1
3005,神基,7881,7892,-11,45,44,1,0.57
3006,晶豪科,18214,17452,762,696,685,11,3.82
3008,大立光,4425,4120,305,66,77,-11,1.49
3010,華立,1267,1266,1,3,4,-1,0.24
3011,今皓,2596,2570,26,0,0,0,0.0
3013,晟銘電,8529,8516,13,35,32,3,0.41
3014,聯陽,2648,2598,50,20,20,0,0.76
3015,全漢,2419,2408,11,0,0,0,0.0
3016,嘉晶,7998,7854,144,84,77,7,1.05
3017,奇鋐,3919,4065,-146,59,69,-10,1.51
3018,隆銘綠能,0,0,0,0,0,0,0.0
3019,亞光,12662,12524,138,64,60,4,0.51
3021,鴻名,664,663,1,20,15,5,3.01
3022,威強電,6519,6524,-5,26,34,-8,0.4
3023,信邦,1265,1204,61,7,11,-4,0.55
3024,憶聲,10738,10595,143,8,12,-4,0.07
3025,星通,1612,1597,15,0,0,0,0.0
3026,禾伸堂,10505,9794,711,429,418,11,4.08
3027,盛達,4565,4593,-28,1,1,0,0.02
3028,增你強,2963,2920,43,94,66,28,3.17
3029,零壹,2817,2762,55,9,8,1,0.32
3030,德律,10169,10165,4,12,11,1,0.12
3031,佰鴻,5244,5292,-48,7,7,0,0.13
3032,偉訓,7847,7878,-31,5,5,0,0.06
3033,威健,9258,9294,-36,930,923,7,10.05
3034,聯詠,2504,2510,-6,91,91,0,3.63
3035,智原,10150,10447,-297,281,286,-5,2.77
3036,文曄,14060,14005,55,35,36,-1,0.25
3037,欣興,34844,35134,-290,429,429,0,1.23
3038,全台,1440,1516,-76,0,0,0,0.0
3040,遠見,9904,9942,-38,6,6,0,0.06
3041,揚智,3263,3257,6,45,47,-2,1.38
3042,晶技,12769,12577,192,154,177,-23,1.21
3043,科風,852,836,16,0,0,0,0.0
3044,健鼎,5805,5784,21,47,55,-8,0.81
3045,台灣大,155,297,-142,170,102,68,109.68
3046,建碁,1215,1164,51,5,3,2,0.41
3047,訊舟,6261,6265,-4,0,2,-2,0.0
3048,益登,6462,6551,-89,18,22,-4,0.28
3049,精金,3936,4023,-87,29,34,-5,0.74
3050,鈺德,3019,3006,13,0,0,0,0.0
3051,力特,4033,4067,-34,2,3,-1,0.05
3052,夆典,1916,1917,-1,0,0,0,0.0
3054,立萬利,1009,1008,1,0,0,0,0.0
3055,蔚華科,8178,7823,355,113,79,34,1.38
3056,富華新,3528,3538,-10,2,2,0,0.06
3057,喬鼎,0,0,0,0,0,0,0.0
3058,立德,0,0,0,0,0,0,0.0
3059,華晶科,11265,11212,53,0,0,0,0.0
3060,銘異,8297,8286,11,6,6,0,0.07
3062,建漢,10045,10046,-1,53,52,1,0.53
3090,日電貿,6683,6866,-183,56,110,-54,0.84
3092,鴻碩,3626,3638,-12,4,4,0,0.11
3094,聯傑,3907,5000,-1093,127,201,-74,3.25
3130,一零四,7,9,-2,0,0,0,0.0
3135,凌航,3138,3125,13,243,249,-6,7.74
3138,耀登,2034,2035,-1,21,17,4,1.03
3149,正達,22167,22010,157,175,191,-16,0.79
3150,鈺寶-創,235,233,2,0,0,0,0.0
3164,景岳,302,302,0,0,0,0,0.0
3167,大量,7746,8218,-472,318,134,184,4.11
3168,眾福科,28,28,0,0,0,0,0.0
3189,景碩,22657,22677,-20,282,295,-13,1.24
3209,全科,5039,4963,76,0,0,0,0.0
3229,晟鈦,2417,1780,637,11,0,11,0.46
3231,緯創,53503,48468,5035,459,1036,-577,0.86
3257,虹冠電,2393,2338,55,4,7,-3,0.17
3266,昇陽,352,347,5,0,0,0,0.0
3296,勝德,1863,1863,0,3,3,0,0.16
3305,昇貿,7104,7207,-103,57,56,1,0.8
3308,聯德,585,585,0,0,0,0,0.0
3311,閎暉,3185,3140,45,0,0,0,0.0
3312,弘憶股,5232,5256,-24,35,0,35,0.67
3321,同泰,0,0,0,0,0,0,0.0
3338,泰碩,3532,3421,111,15,12,3,0.42
3346,麗清,2844,2842,2,0,0,0,0.0
3356,奇偶,1536,1570,-34,0,0,0,0.0
3376,新日興,11753,11734,19,160,167,-7,1.36
3380,明泰,6379,5830,549,9,8,1,0.14
3406,玉晶光,3691,3561,130,367,374,-7,9.94
3413,京鼎,3747,3757,-10,2,2,0,0.05
3416,融程電,881,884,-3,4,4,0,0.45
3419,譁裕,735,923,-188,0,0,0,0.0
3432,台端,0,0,0,0,0,0,0.0
3437,榮創,2774,2785,-11,46,46,0,1.66
3443,創意,4742,4799,-57,109,110,-1,2.3
3447,展達,1741,1735,6,7,7,0,0.4
3450,聯鈞,11718,12042,-324,446,451,-5,3.81
3481,群創,328923,323390,5533,4213,4630,-417,1.28
3494,誠研,0,0,0,0,0,0,0.0
3501,維熹,1187,1187,0,0,0,0,0.0
3504,揚明光,3587,3544,43,265,296,-31,7.39
3515,華擎,1697,1667,30,0,0,0,0.0
3518,柏騰,4659,4650,9,55,58,-3,1.18
3528,安馳,1962,1962,0,0,0,0,0.0
3530,晶相光,1339,1344,-5,6,5,1,0.45
3532,台勝科,8704,8847,-143,747,625,122,8.58
3533,嘉澤,1679,1671,8,0,0,0,0.0
3535,晶彩科,3981,3863,118,56,58,-2,1.41
3543,州巧,4186,4218,-32,149,159,-10,3.56
3545,敦泰,4451,4467,-16,38,37,1,0.85
3550,聯穎,13704,13767,-63,11,11,0,0.08
3557,嘉威,372,372,0,0,0,0,0.0
3563,牧德,5996,5958,38,1,1,0,0.02
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,1930,2012,-82,23,20,3,1.19
3588,通嘉,1708,1678,30,0,0,0,0.0
3591,艾笛森,26251,26290,-39,0,0,0,0.0
3592,瑞鼎,990,997,-7,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,1976,2021,-45,5,5,0,0.25
3605,宏致,19680,17636,2044,1306,1267,39,6.64
3607,谷崧,1900,1938,-38,0,0,0,0.0
3617,碩天,1840,1806,34,11,11,0,0.6
3622,洋華,1261,1257,4,6,0,6,0.48
3645,達邁,6284,6132,152,57,32,25,0.91
3652,精聯,550,558,-8,0,0,0,0.0
3653,健策,2959,2987,-28,59,59,0,1.99
3661,世芯-KY,6253,6235,18,2,3,-1,0.03
3665,貿聯-KY,3522,3589,-67,3,2,1,0.09
3669,圓展,908,904,4,1,2,-1,0.11
3673,TPK-KY,13990,13791,199,233,234,-1,1.67
3679,新至陞,90,92,-2,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7396,7306,90,16,16,0,0.22
3701,大眾控,6076,6115,-39,62,64,-2,1.02
3702,大聯大,10035,10016,19,24,27,-3,0.24
3703,欣陸,1486,1490,-4,2,2,0,0.13
3704,合勤控,8675,8905,-230,17,16,1,0.2
3705,永信,354,352,2,0,0,0,0.0
3706,神達,26121,26224,-103,0,0,0,0.0
3708,上緯投控,2940,2941,-1,243,233,10,8.27
3711,日月光投控,11666,11812,-146,171,167,4,1.47
3712,永崴投控,2327,2309,18,14,15,-1,0.6
3714,富采,25746,25588,158,282,362,-80,1.1
3715,定穎投控,23847,23720,127,527,479,48,2.21
3716,中化控股,701,695,6,0,0,0,0.0
3717,聯嘉投控,12987,13107,-120,473,473,0,3.64
4104,佳醫,68,68,0,1,1,0,1.47
4106,雃博,691,701,-10,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,478,494,-16,0,0,0,0.0
4133,亞諾法,1225,1219,6,0,0,0,0.0
4137,麗豐-KY,1148,1148,0,12,12,0,1.05
4142,國光生,6663,6663,0,0,0,0,0.0
4148,全宇生技-KY,348,348,0,0,0,0,0.0
4155,訊映,879,879,0,0,0,0,0.0
4164,承業醫,5283,5285,-2,0,0,0,0.0
4190,佐登-KY,277,277,0,0,0,0,0.0
4306,炎洲,5665,5785,-120,2,0,2,0.04
4414,如興,679,681,-2,0,0,0,0.0
4426,利勤,1042,1033,9,0,0,0,0.0
4438,廣越,577,575,2,0,0,0,0.0
4439,冠星-KY,242,242,0,0,0,0,0.0
4440,宜新實業,112,112,0,0,0,0,0.0
4441,振大環球,225,227,-2,0,0,0,0.0
4526,東台,6377,6164,213,101,160,-59,1.58
4532,瑞智,2282,2295,-13,0,0,0,0.0
4536,拓凱,564,552,12,0,0,0,0.0
4540,全球傳動,4305,4279,26,255,259,-4,5.92
4545,銘鈺,1136,1139,-3,0,0,0,0.0
4551,智伸科,4196,4001,195,1,1,0,0.02
4552,力達-KY,2181,2166,15,12,12,0,0.55
4555,氣立,2127,2106,21,37,41,-4,1.74
4557,永新-KY,466,466,0,0,0,0,0.0
4560,強信-KY,313,319,-6,1,1,0,0.32
4562,穎漢,1704,1705,-1,34,33,1,2.0
4564,元翎,9100,9317,-217,53,69,-16,0.58
4566,時碩工業,4597,4588,9,36,40,-4,0.78
4569,六方科-KY,721,728,-7,0,0,0,0.0
4571,鈞興-KY,1041,1049,-8,1,0,1,0.1
4572,駐龍,244,241,3,1,1,0,0.41
4576,大銀微系統,3070,3138,-68,51,68,-17,1.66
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2712,2707,5,3,3,0,0.11
4585,達明,593,686,-93,55,55,0,9.27
4588,玖鼎電力,377,377,0,0,0,0,0.0
4590,富田-創,301,276,25,0,0,0,0.0
4720,德淵,3347,3341,6,1,1,0,0.03
4722,國精化,10615,10801,-186,91,92,-1,0.86
4736,泰博,233,232,1,2,2,0,0.86
4737,華廣,1601,1592,9,0,0,0,0.0
4739,康普,8136,8101,35,82,82,0,1.01
4746,台耀,2228,2174,54,1,1,0,0.04
4755,三福化,911,910,1,0,0,0,0.0
4763,材料*-KY,40795,40670,125,3,9,-6,0.01
4764,雙鍵,4323,4571,-248,152,171,-19,3.52
4766,南寶,1018,1042,-24,1,1,0,0.1
4770,上品,1330,1326,4,18,19,-1,1.35
4771,望隼,569,580,-11,0,0,0,0.0
4807,日成-KY,1045,1042,3,14,14,0,1.34
4904,遠傳,628,989,-361,32,30,2,5.1
4906,正文,30259,29889,370,143,148,-5,0.47
4912,聯德控股-KY,3243,3533,-290,0,0,0,0.0
4915,致伸,4923,4892,31,33,33,0,0.67
4916,事欣科,7348,7348,0,127,113,14,1.73
4919,新唐,12658,12767,-109,711,732,-21,5.62
4927,泰鼎-KY,26502,25948,554,249,246,3,0.94
4930,燦星網,3851,3851,0,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,593,595,-2,1,1,0,0.17
4938,和碩,4142,3980,162,32,36,-4,0.77
4942,嘉彰,586,586,0,0,0,0,0.0
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2753,2732,21,30,30,0,1.09
4952,凌通,1364,1379,-15,6,6,0,0.44
4956,光鋐,6279,6447,-168,122,115,7,1.94
4958,臻鼎-KY,34481,34719,-238,364,334,30,1.06
4960,誠美材,15146,15190,-44,101,97,4,0.67
4961,天鈺,1138,1164,-26,12,8,4,1.05
4967,十銓,7432,7400,32,1451,1455,-4,19.52
4968,立積,5056,5040,16,33,32,1,0.65
4976,佳凌,5402,5465,-63,263,261,2,4.87
4977,眾達-KY,6869,6858,11,122,176,-54,1.78
4989,榮科,15741,15730,11,137,161,-24,0.87
4994,傳奇,1805,1802,3,2,2,0,0.11
4999,鑫禾,396,394,2,0,0,0,0.0
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,926,930,-4,2,2,0,0.22
5215,科嘉-KY,748,745,3,0,0,0,0.0
5222,全訊,1933,1926,7,13,13,0,0.67
5225,東科-KY,1345,1349,-4,72,72,0,5.35
5234,達興材料,1394,1400,-6,56,56,0,4.02
5236,凌陽創新,285,282,3,4,4,0,1.4
5243,乙盛-KY,9222,9023,199,0,13,-13,0.0
5244,弘凱,2233,2231,2,4,4,0,0.18
5258,虹堡,3660,3595,65,3,3,0,0.08
5269,祥碩,1856,1909,-53,78,65,13,4.2
5283,禾聯碩,54,53,1,0,0,0,0.0
5284,jpp-KY,4293,4268,25,3,3,0,0.07
5285,界霖,5096,5057,39,21,30,-9,0.41
5288,豐祥-KY,2619,2617,2,0,0,0,0.0
5292,華懋,768,758,10,15,15,0,1.95
5306,桂盟,588,591,-3,0,0,0,0.0
5388,中磊,8209,8177,32,9,11,-2,0.11
5434,崇越,808,800,8,1,1,0,0.12
5469,瀚宇博,13247,13240,7,35,39,-4,0.26
5471,松翰,4203,4271,-68,52,37,15,1.24
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2384,2403,-19,7,8,-1,0.29
5519,隆大,937,938,-1,0,0,0,0.0
5521,工信,13084,13075,9,2,8,-6,0.02
5522,遠雄,942,942,0,4,4,0,0.42
5525,順天,313,313,0,0,0,0,0.0
5531,鄉林,4466,4357,109,11,11,0,0.25
5533,皇鼎,411,411,0,1,1,0,0.24
5534,長虹,3538,3546,-8,0,0,0,0.0
5538,東明-KY,94,97,-3,0,0,0,0.0
5546,永固-KY,23,18,5,0,0,0,0.0
5607,遠雄港,2508,2526,-18,2,3,-1,0.08
5608,四維航,6709,6742,-33,384,402,-18,5.72
5706,鳳凰,707,711,-4,0,0,0,0.0
5871,中租-KY,4043,4101,-58,6,10,-4,0.15
5876,上海商銀,534,614,-80,14,10,4,2.62
5880,合庫金,2574,1646,928,50,50,0,1.94
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5379,5381,-2,0,0,0,0.0
6005,群益證,5499,5705,-206,37,33,4,0.67
6024,群益期,176,207,-31,2,0,2,1.14
6108,競國,1743,1759,-16,16,17,-1,0.92
6112,邁達特,2786,2780,6,1,1,0,0.04
6115,鎰勝,27,27,0,0,0,0,0.0
6116,彩晶,36498,36042,456,6555,6702,-147,17.96
6117,迎廣,2264,2271,-7,24,24,0,1.06
6120,達運,8425,8371,54,6,27,-21,0.07
6128,上福,1656,1651,5,0,0,0,0.0
6133,金橋,3108,3020,88,0,0,0,0.0
6136,富爾特,1658,1762,-104,0,0,0,0.0
6139,亞翔,8562,8602,-40,15,7,8,0.18
6141,柏承,32,32,0,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,13144,12972,172,191,188,3,1.45
6155,鈞寶,3176,3155,21,33,40,-7,1.04
6164,華興,3884,3666,218,2,2,0,0.05
6165,浪凡,12695,12638,57,0,0,0,0.0
6166,凌華,3001,3001,0,9,8,1,0.3
6168,宏齊,5093,5028,65,98,124,-26,1.92
6176,瑞儀,4653,4637,16,13,14,-1,0.28
6177,達麗,2496,2554,-58,4,4,0,0.16
6183,關貿,2,4,-2,0,0,0,0.0
6184,大豐電,485,483,2,0,0,0,0.0
6189,豐藝,2258,2247,11,3,3,0,0.13
6191,精成科,18404,18414,-10,173,174,-1,0.94
6192,巨路,781,782,-1,0,0,0,0.0
6196,帆宣,1524,1484,40,16,16,0,1.05
6197,佳必琪,6217,6214,3,78,90,-12,1.25
6201,亞弘電,36,36,0,0,0,0,0.0
6202,盛群,4871,4654,217,36,24,12,0.74
6205,詮欣,3751,3761,-10,5,5,0,0.13
6206,飛捷,2042,2231,-189,25,25,0,1.22
6209,今國光,14267,14025,242,165,218,-53,1.16
6213,聯茂,18501,18836,-335,1003,1029,-26,5.42
6214,精誠,682,682,0,40,40,0,5.87
6215,和椿,5221,5272,-51,57,67,-10,1.09
6216,居易,668,667,1,16,15,1,2.4
6224,聚鼎,3582,3543,39,66,75,-9,1.84
6225,天瀚,0,0,0,0,0,0,0.0
6226,光鼎,4524,5338,-814,1128,724,404,24.93
6230,尼得科超眾,477,470,7,1,1,0,0.21
6235,華孚,4380,4386,-6,21,21,0,0.48
