證券代號,證券名稱,融資今日餘額,融資前日餘額,融資增減,融券今日餘額,融券前日餘額,融券增減,券資比
2317,鴻海,53430,53699,-269,449,537,-88,0.84
2321,東訊,0,0,0,0,0,0,0.0
2323,中環,31319,31077,242,11,12,-1,0.04
2324,仁寶,54270,53602,668,1001,1029,-28,1.84
2327,國巨*,43477,43924,-447,457,422,35,1.05
2328,廣宇,15790,15834,-44,86,76,10,0.54
2329,華泰,13535,13558,-23,302,285,17,2.23
2330,台積電,29214,28901,313,0,0,0,0.0
2331,精英,10008,10007,1,39,39,0,0.39
2332,友訊,27617,27624,-7,210,213,-3,0.76
2337,旺宏,86785,86651,134,1783,1955,-172,2.05
2338,光罩,6399,6520,-121,1242,858,384,19.41
2340,台亞,7884,8000,-116,58,59,-1,0.74
2342,茂矽,3792,3795,-3,52,40,12,1.37
2344,華邦電,123988,122862,1126,4914,3922,992,3.96
2345,智邦,2597,2588,9,7,17,-10,0.27
2347,聯強,745,825,-80,13,12,1,1.74
2348,海悅,1879,1927,-48,13,11,2,0.69
2349,錸德,0,0,0,0,0,0,0.0
2351,順德,16015,15287,728,879,419,460,5.49
2352,佳世達,15029,15126,-97,12,12,0,0.08
2353,宏碁,36873,37131,-258,1210,1206,4,3.28
2354,鴻準,25221,25116,105,108,128,-20,0.43
2355,敬鵬,8812,8799,13,38,39,-1,0.43
2356,英業達,27694,27759,-65,288,290,-2,1.04
2357,華碩,1808,1858,-50,135,130,5,7.47
2359,所羅門,6583,6700,-117,283,297,-14,4.3
2360,致茂,1224,1276,-52,13,15,-2,1.06
2362,藍天,2800,2815,-15,5,5,0,0.18
2363,矽統,18071,18417,-346,52,35,17,0.29
2364,倫飛,908,885,23,6,6,0,0.66
2365,昆盈,8771,8793,-22,22,40,-18,0.25
2367,燿華,23724,23698,26,277,342,-65,1.17
2368,金像電,8467,8681,-214,66,60,6,0.78
2369,菱生,13902,13993,-91,82,75,7,0.59
2371,大同,43837,43471,366,1111,1044,67,2.53
2373,震旦行,45,45,0,0,0,0,0.0
2374,佳能,15940,15957,-17,28,26,2,0.18
2375,凱美,6420,6543,-123,131,127,4,2.04
2376,技嘉,6327,6407,-80,346,343,3,5.47
2377,微星,12621,12913,-292,68,53,15,0.54
2379,瑞昱,2598,2656,-58,6,5,1,0.23
2380,虹光,0,0,0,0,0,0,0.0
2382,廣達,14952,15029,-77,61,60,1,0.41
2383,台光電,2076,2098,-22,2,4,-2,0.1
2385,群光,2875,2908,-33,7,9,-2,0.24
2387,精元,1165,1166,-1,1,0,1,0.09
2388,威盛,11349,11314,35,108,115,-7,0.95
2390,云辰,2182,2189,-7,0,0,0,0.0
2392,正崴,3390,3424,-34,20,36,-16,0.59
2393,億光,2109,2117,-8,13,13,0,0.62
2395,研華,1700,1653,47,39,38,1,2.29
2397,友通,1507,1505,2,0,0,0,0.0
2399,映泰,11168,11235,-67,246,281,-35,2.2
2401,凌陽,8349,8245,104,74,74,0,0.89
2402,毅嘉,12440,12417,23,76,83,-7,0.61
2404,漢唐,2297,2320,-23,0,0,0,0.0
2405,輔信,7294,7308,-14,28,28,0,0.38
2406,國碩,12346,12364,-18,158,168,-10,1.28
2408,南亞科,65289,66764,-1475,1843,1985,-142,2.82
2409,友達,262535,257833,4702,6538,6877,-339,2.49
2412,中華電,2196,2377,-181,28,27,1,1.28
2413,環科,5421,5302,119,118,140,-22,2.18
2414,精技,266,268,-2,0,0,0,0.0
2415,錩新,2377,2412,-35,0,0,0,0.0
2417,圓剛,3031,3029,2,6,6,0,0.2
2419,仲琦,5956,5941,15,7,13,-6,0.12
2420,新巨,417,455,-38,0,0,0,0.0
2421,建準,4183,4136,47,25,27,-2,0.6
2423,固緯,333,353,-20,1,1,0,0.3
2424,隴華,0,0,0,0,0,0,0.0
2425,承啟,5585,5572,13,4,4,0,0.07
2426,鼎元,26438,26332,106,2003,1601,402,7.58
2427,三商電,5491,5313,178,38,30,8,0.69
2428,興勤,2819,2828,-9,12,9,3,0.43
2429,銘旺科,185,185,0,0,0,0,0.0
2430,燦坤,57,57,0,1,1,0,1.75
2431,聯昌,1197,1197,0,0,0,0,0.0
2432,倚天酷碁-創,306,306,0,0,0,0,0.0
2433,互盛電,26,26,0,0,0,0,0.0
2434,統懋,568,543,25,6,6,0,1.06
2436,偉詮電,7641,7755,-114,92,85,7,1.2
2438,翔耀,0,0,0,0,0,0,0.0
2439,美律,4298,4313,-15,6,6,0,0.14
2440,太空梭,1572,1570,2,10,10,0,0.64
2441,超豐,6771,6715,56,16,34,-18,0.24
2442,新美齊,4073,4154,-81,93,69,24,2.28
2444,兆勁,0,0,0,0,0,0,0.0
2449,京元電子,22759,23190,-431,156,170,-14,0.69
2450,神腦,58,60,-2,0,0,0,0.0
2451,創見,5737,5793,-56,197,225,-28,3.43
2453,凌群,2410,2280,130,4,1,3,0.17
2454,聯發科,10300,10332,-32,59,60,-1,0.57
2455,全新,7632,7836,-204,535,524,11,7.01
2457,飛宏,12412,12387,25,43,42,1,0.35
2458,義隆,3881,3906,-25,68,65,3,1.75
2459,敦吉,98,98,0,0,0,0,0.0
2460,建通,203,205,-2,0,0,0,0.0
2461,光群雷,7699,7712,-13,3,4,-1,0.04
2462,良得電,2338,2340,-2,12,11,1,0.51
2464,盟立,18106,19114,-1008,200,220,-20,1.1
2465,麗臺,5057,5085,-28,63,64,-1,1.25
2466,冠西電,5898,5866,32,332,335,-3,5.63
2467,志聖,1692,1689,3,21,26,-5,1.24
2468,華經,3738,3815,-77,297,219,78,7.95
2471,資通,1412,1283,129,2,2,0,0.14
2472,立隆電,5390,5394,-4,12,10,2,0.22
2474,可成,6607,6665,-58,4,4,0,0.06
2476,鉅祥,41638,41618,20,22,25,-3,0.05
2477,美隆電,1120,1116,4,0,0,0,0.0
2478,大毅,9431,9493,-62,82,85,-3,0.87
2480,敦陽科,444,444,0,0,0,0,0.0
2481,強茂,16614,17163,-549,1608,1764,-156,9.68
2482,連宇,1741,1743,-2,0,0,0,0.0
2483,百容,2056,2010,46,32,26,6,1.56
2484,希華,15283,15497,-214,76,83,-7,0.5
2485,兆赫,10572,10631,-59,145,167,-22,1.37
2486,一詮,22863,23191,-328,241,266,-25,1.05
2488,漢平,443,441,2,0,0,0,0.0
2489,瑞軒,31217,30939,278,558,444,114,1.79
2491,吉祥全,1992,2010,-18,19,18,1,0.95
2492,華新科,18592,18515,77,451,533,-82,2.43
2493,揚博,8717,8769,-52,12,17,-5,0.14
2495,普安,7834,7823,11,7,7,0,0.09
2496,卓越,34,34,0,0,0,0,0.0
2497,怡利電,1687,1697,-10,0,0,0,0.0
2498,宏達電,29074,29090,-16,212,209,3,0.73
2501,國建,4707,4686,21,7,7,0,0.15
2504,國產,6026,6001,25,0,0,0,0.0
2505,國揚,3329,3329,0,0,0,0,0.0
2506,太設,1835,1835,0,0,0,0,0.0
2509,全坤建,669,668,1,1,1,0,0.15
2511,太子,2408,2408,0,2,1,1,0.08
2514,龍邦,18188,18182,6,0,0,0,0.0
2515,中工,29338,29388,-50,44,43,1,0.15
2516,新建,0,0,0,0,0,0,0.0
2520,冠德,1822,1879,-57,2,0,2,0.11
2524,京城,3184,3194,-10,0,0,0,0.0
2527,宏璟,5771,5682,89,0,0,0,0.0
2528,皇普,5531,5531,0,0,0,0,0.0
2530,華建,6780,6806,-26,32,0,32,0.47
2534,宏盛,7474,7478,-4,0,0,0,0.0
2535,達欣工,238,240,-2,3,3,0,1.26
2536,宏普,2812,2808,4,0,0,0,0.0
2537,聯上發,3640,3625,15,2,5,-3,0.05
2538,基泰,2809,2810,-1,2,2,0,0.07
2539,櫻花建,1268,1280,-12,23,23,0,1.81
2540,愛山林,2710,2712,-2,15,15,0,0.55
2542,興富發,3874,3949,-75,10,10,0,0.26
2543,皇昌,8138,8260,-122,18,11,7,0.22
2545,皇翔,2629,2647,-18,1,1,0,0.04
2546,根基,169,168,1,0,0,0,0.0
2547,日勝生,9443,9403,40,0,0,0,0.0
2548,華固,1756,1742,14,9,9,0,0.51
2597,潤弘,166,166,0,0,0,0,0.0
2601,益航,213,213,0,0,0,0,0.0
2603,長榮,10830,10640,190,348,327,21,3.21
2605,新興,14280,13920,360,161,178,-17,1.13
2606,裕民,3923,4111,-188,110,89,21,2.8
2607,榮運,678,678,0,2,2,0,0.29
2608,嘉里大榮,1132,1134,-2,1,1,0,0.09
2609,陽明,35654,34426,1228,2130,2178,-48,5.97
2610,華航,39576,39744,-168,262,262,0,0.66
2611,志信,2851,2860,-9,1,1,0,0.04
2612,中航,1690,1648,42,5,10,-5,0.3
2613,中櫃,2589,2612,-23,0,0,0,0.0
2614,東森,5578,5572,6,0,0,0,0.0
2615,萬海,14153,14408,-255,1461,1611,-150,10.32
2616,山隆,422,422,0,0,0,0,0.0
2617,台航,3041,3039,2,7,9,-2,0.23
2618,長榮航,20563,20818,-255,1012,1356,-344,4.92
2630,亞航,5520,5528,-8,28,32,-4,0.51
2633,台灣高鐵,1648,1648,0,36,36,0,2.18
2634,漢翔,24328,24143,185,443,412,31,1.82
2636,台驊控股,746,747,-1,0,1,-1,0.0
2637,慧洋-KY,2872,2888,-16,210,214,-4,7.31
2642,宅配通,596,593,3,5,5,0,0.84
2645,長榮航太,4709,4708,1,3,3,0,0.06
2646,星宇航空,3987,3927,60,20,71,-51,0.5
2701,萬企,384,384,0,0,0,0,0.0
2702,華園,482,482,0,0,0,0,0.0
2704,國賓,96,96,0,0,0,0,0.0
2705,六福,513,509,4,0,0,0,0.0
2706,第一店,588,605,-17,0,0,0,0.0
2707,晶華,123,126,-3,0,0,0,0.0
2712,遠雄來,6,6,0,0,0,0,0.0
2722,夏都,290,289,1,0,0,0,0.0
2723,美食-KY,1573,1530,43,16,17,-1,1.02
2727,王品,280,276,4,3,3,0,1.07
2731,雄獅,802,820,-18,6,6,0,0.75
2739,寒舍,896,894,2,0,0,0,0.0
2748,雲品,460,457,3,0,0,0,0.0
2753,八方雲集,450,450,0,2,2,0,0.44
2762,世界健身-KY,222,221,1,0,0,0,0.0
2801,彰銀,9259,7116,2143,156,220,-64,1.68
2812,台中銀,4311,4298,13,3,3,0,0.07
2816,旺旺保,1069,1053,16,5,5,0,0.47
2820,華票,602,351,251,1,1,0,0.17
2832,台產,678,674,4,0,0,0,0.0
2834,臺企銀,23751,23399,352,65,56,9,0.27
2836,高雄銀,5943,6029,-86,2,3,-1,0.03
2838,聯邦銀,1838,1794,44,8,5,3,0.44
2845,遠東銀,2861,2911,-50,23,21,2,0.8
2849,安泰銀,369,366,3,0,0,0,0.0
2850,新產,233,225,8,0,0,0,0.0
2851,中再保,4776,3949,827,26,23,3,0.54
2852,第一保,1644,1634,10,0,0,0,0.0
2855,統一證,4211,4229,-18,152,147,5,3.61
2880,華南金,776,709,67,97,121,-24,12.5
2881,富邦金,5731,5762,-31,381,340,41,6.65
2882,國泰金,5145,5300,-155,1547,1497,50,30.07
2883,凱基金,12731,10946,1785,272,283,-11,2.14
2884,玉山金,8375,7945,430,283,309,-26,3.38
2885,元大金,1482,1534,-52,2,2,0,0.13
2886,兆豐金,1912,1474,438,47,47,0,2.46
2887,台新新光金,42923,42466,457,496,432,64,1.16
2889,國票金,2855,2837,18,50,50,0,1.75
2890,永豐金,2155,1998,157,80,79,1,3.71
2891,中信金,3177,3367,-190,38,36,2,1.2
2892,第一金,10667,9590,1077,174,161,13,1.63
2897,王道銀行,1630,1412,218,2,2,0,0.12
2901,欣欣,494,494,0,0,0,0,0.0
2903,遠百,1512,1548,-36,0,0,0,0.0
2904,匯僑,9,9,0,0,0,0,0.0
2905,三商,6707,6731,-24,19,18,1,0.28
2906,高林,614,614,0,0,0,0,0.0
2908,特力,16272,16125,147,0,0,0,0.0
2910,統領,44,44,0,0,0,0,0.0
2911,麗嬰房,238,237,1,0,0,0,0.0
2912,統一超,503,519,-16,0,0,0,0.0
2913,農林,7795,7729,66,1,1,0,0.01
2915,潤泰全,9842,9845,-3,17,14,3,0.17
2929,淘帝-KY,2109,2075,34,0,0,0,0.0
2939,永邑-KY,599,599,0,0,1,-1,0.0
3002,歐格,1850,1852,-2,23,24,-1,1.24
3003,健和興,2656,2642,14,8,8,0,0.3
3004,豐達科,1840,1841,-1,5,2,3,0.27
3005,神基,7656,7760,-104,52,50,2,0.68
3006,晶豪科,18368,18480,-112,466,492,-26,2.54
3008,大立光,3863,4243,-380,104,66,38,2.69
3010,華立,1113,1131,-18,15,15,0,1.35
3011,今皓,2632,2634,-2,0,0,0,0.0
3013,晟銘電,8647,8614,33,23,20,3,0.27
3014,聯陽,2656,2661,-5,9,9,0,0.34
3015,全漢,2363,2360,3,0,0,0,0.0
3016,嘉晶,9926,8243,1683,1617,630,987,16.29
3017,奇鋐,3677,3726,-49,41,49,-8,1.12
3018,隆銘綠能,0,0,0,0,0,0,0.0
3019,亞光,12337,12327,10,45,59,-14,0.36
3021,鴻名,610,641,-31,0,19,-19,0.0
3022,威強電,5991,6078,-87,20,15,5,0.33
3023,信邦,1186,1189,-3,7,7,0,0.59
3024,憶聲,10456,10418,38,10,10,0,0.1
3025,星通,1614,1612,2,0,0,0,0.0
3026,禾伸堂,11018,11005,13,324,366,-42,2.94
3027,盛達,4562,4561,1,1,1,0,0.02
3028,增你強,2960,2956,4,132,131,1,4.46
3029,零壹,4028,3616,412,44,30,14,1.09
3030,德律,9948,9951,-3,8,5,3,0.08
3031,佰鴻,5198,5227,-29,11,9,2,0.21
3032,偉訓,7503,7585,-82,3,5,-2,0.04
3033,威健,9139,9527,-388,928,928,0,10.15
3034,聯詠,2461,2433,28,96,101,-5,3.9
3035,智原,9735,9829,-94,335,327,8,3.44
3036,文曄,13975,14115,-140,53,52,1,0.38
3037,欣興,34471,34399,72,478,506,-28,1.39
3038,全台,1183,1175,8,0,0,0,0.0
3040,遠見,9625,9662,-37,6,6,0,0.06
3041,揚智,3160,3161,-1,45,45,0,1.42
3042,晶技,12913,13236,-323,199,203,-4,1.54
3043,科風,861,863,-2,0,0,0,0.0
3044,健鼎,5788,5732,56,52,50,2,0.9
3045,台灣大,766,67,699,165,165,0,21.54
3046,建碁,1241,1236,5,6,6,0,0.48
3047,訊舟,6243,6255,-12,1,1,0,0.02
3048,益登,6348,6370,-22,21,25,-4,0.33
3049,精金,4002,3984,18,6,26,-20,0.15
3050,鈺德,2982,2992,-10,0,0,0,0.0
3051,力特,4072,4080,-8,0,0,0,0.0
3052,夆典,1906,1905,1,0,0,0,0.0
3054,立萬利,1014,1017,-3,0,0,0,0.0
3055,蔚華科,8335,8336,-1,244,602,-358,2.93
3056,富華新,3570,3544,26,1,1,0,0.03
3057,喬鼎,0,0,0,0,0,0,0.0
3058,立德,0,0,0,0,0,0,0.0
3059,華晶科,11189,11212,-23,8,3,5,0.07
3060,銘異,8488,8490,-2,8,8,0,0.09
3062,建漢,9938,9906,32,51,52,-1,0.51
3090,日電貿,6437,6631,-194,62,55,7,0.96
3092,鴻碩,3633,3613,20,5,5,0,0.14
3094,聯傑,3877,3821,56,132,85,47,3.4
3130,一零四,7,7,0,0,0,0,0.0
3135,凌航,3116,3218,-102,92,96,-4,2.95
3138,耀登,2036,2032,4,24,24,0,1.18
3149,正達,23237,23222,15,132,186,-54,0.57
3150,鈺寶-創,235,235,0,0,0,0,0.0
3164,景岳,302,302,0,0,0,0,0.0
3167,大量,7376,7493,-117,73,135,-62,0.99
3168,眾福科,28,28,0,0,0,0,0.0
3189,景碩,22829,22440,389,285,320,-35,1.25
3209,全科,5078,5091,-13,8,6,2,0.16
3229,晟鈦,3006,3013,-7,192,148,44,6.39
3231,緯創,48309,48522,-213,433,529,-96,0.9
3257,虹冠電,2284,2282,2,13,14,-1,0.57
3266,昇陽,370,370,0,0,0,0,0.0
3296,勝德,1773,1780,-7,2,2,0,0.11
3305,昇貿,6804,6833,-29,41,44,-3,0.6
3308,聯德,568,570,-2,0,0,0,0.0
3311,閎暉,3404,3246,158,38,4,34,1.12
3312,弘憶股,5104,5154,-50,10,3,7,0.2
3321,同泰,0,0,0,0,0,0,0.0
3338,泰碩,3536,3545,-9,13,13,0,0.37
3346,麗清,2978,2974,4,1,7,-6,0.03
3356,奇偶,1489,1491,-2,0,0,0,0.0
3376,新日興,12234,12080,154,44,154,-110,0.36
3380,明泰,6234,6213,21,28,20,8,0.45
3406,玉晶光,3461,3973,-512,243,379,-136,7.02
3413,京鼎,3649,3685,-36,3,3,0,0.08
3416,融程電,864,867,-3,5,6,-1,0.58
3419,譁裕,701,701,0,0,0,0,0.0
3432,台端,0,0,0,0,0,0,0.0
3437,榮創,2865,2876,-11,46,43,3,1.61
3443,創意,4768,4751,17,152,125,27,3.19
3447,展達,1751,1750,1,7,6,1,0.4
3450,聯鈞,12115,11708,407,334,322,12,2.76
3481,群創,319135,322292,-3157,6735,6711,24,2.11
3494,誠研,0,0,0,0,0,0,0.0
3501,維熹,1187,1186,1,0,0,0,0.0
3504,揚明光,3496,3503,-7,243,242,1,6.95
3515,華擎,1619,1622,-3,128,139,-11,7.91
3518,柏騰,4576,4583,-7,40,35,5,0.87
3528,安馳,1968,1953,15,0,0,0,0.0
3530,晶相光,1341,1334,7,6,6,0,0.45
3532,台勝科,8629,8986,-357,1008,1092,-84,11.68
3533,嘉澤,1633,1631,2,1,0,1,0.06
3535,晶彩科,3815,3811,4,54,65,-11,1.42
3543,州巧,4352,4303,49,62,62,0,1.42
3545,敦泰,4361,4362,-1,49,46,3,1.12
3550,聯穎,13622,13690,-68,13,13,0,0.1
3557,嘉威,359,361,-2,0,0,0,0.0
3563,牧德,6025,6007,18,1,1,0,0.02
3576,聯合再生,0,0,0,0,0,0,0.0
3583,辛耘,2010,2025,-15,15,16,-1,0.75
3588,通嘉,1676,1675,1,0,1,-1,0.0
3591,艾笛森,26462,26464,-2,0,0,0,0.0
3592,瑞鼎,963,979,-16,0,0,0,0.0
3593,力銘,0,0,0,0,0,0,0.0
3596,智易,1878,1881,-3,5,8,-3,0.27
3605,宏致,19799,21196,-1397,1392,1452,-60,7.03
3607,谷崧,1918,1918,0,0,0,0,0.0
3617,碩天,1744,1757,-13,11,11,0,0.63
3622,洋華,1434,1425,9,13,13,0,0.91
3645,達邁,6306,6402,-96,17,17,0,0.27
3652,精聯,544,545,-1,0,0,0,0.0
3653,健策,2854,2894,-40,57,52,5,2.0
3661,世芯-KY,5772,5889,-117,4,9,-5,0.07
3665,貿聯-KY,3871,3621,250,4,6,-2,0.1
3669,圓展,912,907,5,0,0,0,0.0
3673,TPK-KY,14014,13948,66,66,229,-163,0.47
3679,新至陞,90,90,0,0,0,0,0.0
3686,達能,0,0,0,0,0,0,0.0
3694,海華,7387,7445,-58,11,11,0,0.15
3701,大眾控,6139,6134,5,49,47,2,0.8
3702,大聯大,11761,11405,356,38,32,6,0.32
3703,欣陸,1469,1467,2,2,2,0,0.14
3704,合勤控,8889,8817,72,28,27,1,0.31
3705,永信,360,350,10,0,0,0,0.0
3706,神達,26664,26599,65,65,53,12,0.24
3708,上緯投控,2984,2970,14,545,385,160,18.26
3711,日月光投控,10925,10946,-21,130,112,18,1.19
3712,永崴投控,2296,2314,-18,14,14,0,0.61
3714,富采,25435,25094,341,215,208,7,0.85
3715,定穎投控,25209,25390,-181,633,606,27,2.51
3716,中化控股,667,690,-23,0,0,0,0.0
3717,聯嘉投控,13023,13025,-2,444,444,0,3.41
4104,佳醫,67,68,-1,1,1,0,1.49
4106,雃博,693,693,0,0,0,0,0.0
4108,懷特,0,0,0,0,0,0,0.0
4119,旭富,516,508,8,0,0,0,0.0
4133,亞諾法,1227,1227,0,10,10,0,0.81
4137,麗豐-KY,1161,1164,-3,13,13,0,1.12
4142,國光生,6663,6686,-23,0,0,0,0.0
4148,全宇生技-KY,345,338,7,0,0,0,0.0
4155,訊映,877,880,-3,0,0,0,0.0
4164,承業醫,5113,5150,-37,20,3,17,0.39
4190,佐登-KY,275,276,-1,0,0,0,0.0
4306,炎洲,4798,4771,27,0,0,0,0.0
4414,如興,680,680,0,0,0,0,0.0
4426,利勤,1063,1056,7,0,0,0,0.0
4438,廣越,570,572,-2,0,0,0,0.0
4439,冠星-KY,249,249,0,0,0,0,0.0
4440,宜新實業,112,112,0,0,0,0,0.0
4441,振大環球,221,222,-1,0,0,0,0.0
4526,東台,6016,6064,-48,39,36,3,0.65
4532,瑞智,2267,2279,-12,0,0,0,0.0
4536,拓凱,583,580,3,0,0,0,0.0
4540,全球傳動,4140,4175,-35,106,186,-80,2.56
4545,銘鈺,1183,1165,18,1,1,0,0.08
4551,智伸科,4049,4077,-28,1,1,0,0.02
4552,力達-KY,2250,2239,11,12,12,0,0.53
4555,氣立,2114,2101,13,24,24,0,1.14
4557,永新-KY,545,547,-2,0,0,0,0.0
4560,強信-KY,306,307,-1,1,1,0,0.33
4562,穎漢,1675,1677,-2,31,31,0,1.85
4564,元翎,9038,9057,-19,1,3,-2,0.01
4566,時碩工業,4656,4699,-43,28,28,0,0.6
4569,六方科-KY,736,732,4,0,0,0,0.0
4571,鈞興-KY,1022,1029,-7,0,0,0,0.0
4572,駐龍,261,246,15,1,1,0,0.38
4576,大銀微系統,3001,3140,-139,53,56,-3,1.77
4581,光隆精密-KY,17,17,0,0,0,0,0.0
4583,台灣精銳,2732,2725,7,5,5,0,0.18
4585,達明,608,607,1,54,75,-21,8.88
4588,玖鼎電力,363,380,-17,1,0,1,0.28
4590,富田-創,241,237,4,0,0,0,0.0
4720,德淵,3302,3308,-6,1,1,0,0.03
4722,國精化,10325,10336,-11,70,94,-24,0.68
4736,泰博,242,233,9,4,2,2,1.65
4737,華廣,1743,1698,45,0,0,0,0.0
4739,康普,8248,8260,-12,84,79,5,1.02
4746,台耀,2172,2161,11,1,1,0,0.05
4755,三福化,897,908,-11,1,0,1,0.11
4763,材料*-KY,41264,41100,164,0,0,0,0.0
4764,雙鍵,4192,4235,-43,87,133,-46,2.08
4766,南寶,1001,1004,-3,1,1,0,0.1
4770,上品,1251,1263,-12,8,9,-1,0.64
4771,望隼,614,614,0,0,0,0,0.0
4807,日成-KY,1135,1113,22,15,16,-1,1.32
4904,遠傳,607,606,1,30,30,0,4.94
4906,正文,30051,29991,60,160,152,8,0.53
4912,聯德控股-KY,3387,3368,19,0,0,0,0.0
4915,致伸,6273,4886,1387,35,10,25,0.56
4916,事欣科,7344,7342,2,112,114,-2,1.53
4919,新唐,12351,12311,40,706,702,4,5.72
4927,泰鼎-KY,26264,26322,-58,237,242,-5,0.9
4930,燦星網,3850,3850,0,0,0,0,0.0
4934,太極,0,0,0,0,0,0,0.0
4935,茂林-KY,600,607,-7,1,1,0,0.17
4938,和碩,4075,4077,-2,28,26,2,0.69
4942,嘉彰,588,588,0,2,2,0,0.34
4943,康控-KY,0,0,0,0,0,0,0.0
4949,有成精密,2639,2658,-19,46,29,17,1.74
4952,凌通,1354,1356,-2,6,5,1,0.44
4956,光鋐,5818,5984,-166,57,64,-7,0.98
4958,臻鼎-KY,34241,34871,-630,263,325,-62,0.77
4960,誠美材,15066,15044,22,53,54,-1,0.35
4961,天鈺,1242,1230,12,13,10,3,1.05
4967,十銓,7639,7545,94,1411,1440,-29,18.47
4968,立積,4946,5008,-62,25,17,8,0.51
4976,佳凌,5307,5354,-47,161,193,-32,3.03
4977,眾達-KY,6953,6954,-1,136,157,-21,1.96
4989,榮科,15871,15859,12,197,121,76,1.24
4994,傳奇,1816,1812,4,2,2,0,0.11
4999,鑫禾,396,396,0,5,0,5,1.26
5007,三星,6,6,0,0,0,0,0.0
5203,訊連,922,900,22,2,11,-9,0.22
5215,科嘉-KY,704,705,-1,0,0,0,0.0
5222,全訊,1948,1948,0,13,13,0,0.67
5225,東科-KY,1272,1277,-5,17,16,1,1.34
5234,達興材料,1408,1411,-3,56,57,-1,3.98
5236,凌陽創新,283,283,0,4,4,0,1.41
5243,乙盛-KY,9199,9194,5,10,0,10,0.11
5244,弘凱,2235,2239,-4,5,4,1,0.22
5258,虹堡,3670,3672,-2,15,16,-1,0.41
5269,祥碩,1858,1879,-21,171,137,34,9.2
5283,禾聯碩,59,59,0,0,0,0,0.0
5284,jpp-KY,4265,4287,-22,5,2,3,0.12
5285,界霖,4874,4955,-81,22,16,6,0.45
5288,豐祥-KY,2666,2666,0,0,0,0,0.0
5292,華懋,745,740,5,12,14,-2,1.61
5306,桂盟,580,582,-2,0,0,0,0.0
5388,中磊,8341,8306,35,129,130,-1,1.55
5434,崇越,817,808,9,1,3,-2,0.12
5469,瀚宇博,13205,13207,-2,40,45,-5,0.3
5471,松翰,4194,4185,9,32,41,-9,0.76
5484,慧友,0,0,0,0,0,0,0.0
5515,建國,2452,2449,3,6,6,0,0.24
5519,隆大,954,948,6,0,0,0,0.0
5521,工信,13136,13215,-79,2,2,0,0.02
5522,遠雄,972,957,15,4,4,0,0.41
5525,順天,301,301,0,0,0,0,0.0
5531,鄉林,4384,4380,4,11,11,0,0.25
5533,皇鼎,382,389,-7,1,1,0,0.26
5534,長虹,3529,3544,-15,0,0,0,0.0
5538,東明-KY,74,78,-4,0,0,0,0.0
5546,永固-KY,22,23,-1,0,0,0,0.0
5607,遠雄港,2565,2532,33,0,0,0,0.0
5608,四維航,6910,6887,23,338,465,-127,4.89
5706,鳳凰,691,691,0,0,0,0,0.0
5871,中租-KY,4207,4298,-91,5,15,-10,0.12
5876,上海商銀,539,539,0,19,14,5,3.53
5880,合庫金,2840,2759,81,50,50,0,1.76
5906,台南-KY,20,20,0,0,0,0,0.0
5907,大洋-KY,5218,5279,-61,0,0,0,0.0
6005,群益證,5056,5209,-153,56,43,13,1.11
6024,群益期,183,182,1,2,2,0,1.09
6108,競國,1709,1784,-75,16,20,-4,0.94
6112,邁達特,4405,2700,1705,93,1,92,2.11
6115,鎰勝,26,26,0,0,0,0,0.0
6116,彩晶,37013,37392,-379,6759,6662,97,18.26
6117,迎廣,2243,2235,8,14,24,-10,0.62
6120,達運,8736,8870,-134,5,6,-1,0.06
6128,上福,1762,1763,-1,0,0,0,0.0
6133,金橋,3066,3085,-19,1,41,-40,0.03
6136,富爾特,1136,1153,-17,0,0,0,0.0
6139,亞翔,8912,8905,7,6,7,-1,0.07
6141,柏承,31,32,-1,0,0,0,0.0
6142,友勁,0,0,0,0,0,0,0.0
6152,百一,0,0,0,0,0,0,0.0
6153,嘉聯益,12766,12873,-107,195,187,8,1.53
6155,鈞寶,3218,3234,-16,39,33,6,1.21
6164,華興,3822,3817,5,2,2,0,0.05
6165,浪凡,12644,12649,-5,0,0,0,0.0
6166,凌華,2874,2925,-51,10,9,1,0.35
6168,宏齊,4718,4788,-70,124,119,5,2.63
6176,瑞儀,4789,4616,173,12,15,-3,0.25
6177,達麗,2501,2505,-4,7,7,0,0.28
6183,關貿,2,2,0,0,0,0,0.0
6184,大豐電,485,485,0,0,0,0,0.0
6189,豐藝,2253,2265,-12,2,2,0,0.09
6191,精成科,18351,18380,-29,39,39,0,0.21
6192,巨路,773,772,1,0,0,0,0.0
6196,帆宣,1537,1548,-11,19,18,1,1.24
6197,佳必琪,6261,6261,0,53,55,-2,0.85
6201,亞弘電,37,37,0,0,0,0,0.0
6202,盛群,4827,4832,-5,15,17,-2,0.31
6205,詮欣,3693,3720,-27,5,5,0,0.14
6206,飛捷,1872,1839,33,20,22,-2,1.07
6209,今國光,13805,14454,-649,130,214,-84,0.94
6213,聯茂,17698,18209,-511,1013,953,60,5.72
6214,精誠,744,722,22,89,33,56,11.96
6215,和椿,5091,5110,-19,90,77,13,1.77
6216,居易,674,676,-2,17,17,0,2.52
6224,聚鼎,3238,3242,-4,75,75,0,2.32
6225,天瀚,0,0,0,0,0,0,0.0
6226,光鼎,5555,5580,-25,1111,598,513,20.0
6230,尼得科超眾,443,474,-31,0,0,0,0.0
